,GISMATCH,STATEFIP,State,MIGPLAC,MIGPUMA,PWSTATE,PWPUMA,center,type,CBSA_name
699,3603900,36,New York,036,03900,36,03900,POINT (1817694.758289581 555135.9936370609),T34,"New York-Newark-Jersey City, NY-NJ-PA Metro Area"
700,3604000,36,New York,036,04000,36,04000,POINT (1832925.544974448 566017.6163359132),T34,"New York-Newark-Jersey City, NY-NJ-PA Metro Area"
701,3604100,36,New York,036,04100,36,04100,POINT (1841766.044482739 575378.3762160413),T34,"New York-Newark-Jersey City, NY-NJ-PA Metro Area"
702,3700100,37,North Carolina,037,00100,37,00100,POINT (1254816.080806865 -56276.02046540797),,
703,3700200,37,North Carolina,037,00200,37,00200,POINT (1329629.568689123 -26591.56626139103),Micro,"North Wilkesboro, NC Micro Area"
704,3700300,37,North Carolina,037,00300,37,00300,POINT (1416870.43099564 -3676.527923797969),Metro,"Greensboro-High Point, NC Metro Area"
705,3700400,37,North Carolina,037,00400,37,00400,POINT (1507063.864040391 7479.109268692062),Metro,"Durham-Chapel Hill, NC Metro Area"
706,3700590,37,North Carolina,037,00590,37,00590,POINT (1612101.952131279 21042.33707014329),Micro,"Roanoke Rapids, NC Micro Area"
707,3700700,37,North Carolina,037,00700,37,00700,POINT (1732404.878750156 48670.1199376786),Micro,"Elizabeth City, NC Micro Area"
708,3700800,37,North Carolina,037,00800,37,00800,POINT (1731635.492811382 -11329.00229833049),,
709,3700900,37,North Carolina,037,00900,37,00900,POINT (1617440.327903589 -19275.46106451182),Metro,"Rocky Mount, NC Metro Area"
710,3701000,37,North Carolina,037,01000,37,01000,POINT (1622750.167530752 -55587.6324452004),Micro,"Wilson, NC Micro Area"
711,3701100,37,North Carolina,037,01100,37,01100,POINT (1576376.43781557 -75393.01542029352),Metro,"Raleigh, NC Metro Area"
712,3701200,37,North Carolina,037,01200,37,01200,POINT (1545671.049568757 -50072.88273474544),Metro,"Raleigh, NC Metro Area"
713,3701300,37,North Carolina,037,01300,37,01300,POINT (1520831.596663824 -26640.61405697596),Metro,"Durham-Chapel Hill, NC Metro Area"
714,3701400,37,North Carolina,037,01400,37,01400,POINT (1498867.160976525 -27730.86616792049),Metro,"Durham-Chapel Hill, NC Metro Area"
715,3701500,37,North Carolina,037,01500,37,01500,POINT (1497237.311986753 -75729.84480813402),Metro,"Durham-Chapel Hill, NC Metro Area"
716,3701600,37,North Carolina,037,01600,37,01600,POINT (1474694.373524345 -34003.63707523705),Metro,"Burlington, NC Metro Area"
717,3701700,37,North Carolina,037,01700,37,01700,POINT (1439755.845043935 -36057.28012693163),Metro,"Greensboro-High Point, NC Metro Area"
718,3701800,37,North Carolina,037,01800,37,01800,POINT (1397688.381268455 -37397.16944599613),Metro,"Winston-Salem, NC Metro Area"
719,3701990,37,North Carolina,037,01990,37,01990,POINT (1358472.494527004 -66211.24911860323),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
720,3702000,37,North Carolina,037,02000,37,02000,POINT (1298952.652341849 -74704.82174563037),Metro,"Hickory-Lenoir-Morganton, NC Metro Area"
721,3702100,37,North Carolina,037,02100,37,02100,POINT (1262899.210415831 -105535.9817431689),Metro,"Hickory-Lenoir-Morganton, NC Metro Area"
722,3702200,37,North Carolina,037,02200,37,02200,POINT (1205512.843238914 -126001.7359497862),Metro,"Asheville, NC Metro Area"
723,3702690,37,North Carolina,037,02690,37,02690,POINT (1281843.544428387 -140912.7088055268),Micro,"Forest City, NC Micro Area"
724,3702800,37,North Carolina,037,02800,37,02800,POINT (1321460.004822795 -102817.5437431063),Metro,"Hickory-Lenoir-Morganton, NC Metro Area"
725,3703000,37,North Carolina,037,03000,37,03000,POINT (1330899.244932531 -143063.205624713),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
726,3703100,37,North Carolina,037,03100,37,03100,POINT (1362689.502833119 -143413.3162145148),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
727,3703290,37,North Carolina,037,03290,37,03290,POINT (1399955.482864359 -125886.2250010247),Micro,"Albemarle, NC Micro Area"
728,3703400,37,North Carolina,037,03400,37,03400,POINT (1383003.58674519 -95545.8713058287),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
729,3703500,37,North Carolina,037,03500,37,03500,POINT (1407784.014910405 -74009.92810122541),Metro,"Winston-Salem, NC Metro Area"
730,3703600,37,North Carolina,037,03600,37,03600,POINT (1445255.568807594 -77055.26554409403),Metro,"Greensboro-High Point, NC Metro Area"
731,3703700,37,North Carolina,037,03700,37,03700,POINT (1465877.161130204 -117838.6740415295),Micro,"Pinehurst-Southern Pines, NC Micro Area"
732,3703800,37,North Carolina,037,03800,37,03800,POINT (1534834.469973139 -100025.574118462),Micro,"Dunn, NC Micro Area"
733,3703900,37,North Carolina,037,03900,37,03900,POINT (1605403.233066445 -132732.2707763976),,
734,3704000,37,North Carolina,037,04000,37,04000,POINT (1611548.24772442 -86245.77853751653),Metro,"Goldsboro, NC Metro Area"
735,3704190,37,North Carolina,037,04190,37,04190,POINT (1668632.830955765 -123163.9742701649),Metro,"Jacksonville, NC Metro Area"
736,3704200,37,North Carolina,037,04200,37,04200,POINT (1662207.572606174 -50160.32937320344),Metro,"Greenville, NC Metro Area"
737,3704300,37,North Carolina,037,04300,37,04300,POINT (1697070.677472376 -96578.90955564874),Metro,"New Bern, NC Metro Area"
738,3704400,37,North Carolina,037,04400,37,04400,POINT (1722790.746827976 -80363.93659335707),Metro,"New Bern, NC Metro Area"
739,3705000,37,North Carolina,037,05000,37,05000,POINT (1544998.068536354 -134583.779918159),Metro,"Fayetteville, NC Metro Area"
740,3705200,37,North Carolina,037,05200,37,05200,POINT (1485995.945243564 -154581.1377529571),Micro,"Laurinburg, NC Micro Area"
741,3705390,37,North Carolina,037,05390,37,05390,POINT (1411839.499590822 -165389.2617223274),T34,"Charlotte-Concord-Gastonia, NC-SC Metro Area"
742,3900100,39,Ohio,039,00100,39,00100,POINT (958371.911942728 488048.3883694704),Micro,"Defiance, OH Micro Area"
743,3900290,39,Ohio,039,00290,39,00290,POINT (1017962.268076675 514808.8071693183),Metro,"Toledo, OH Metro Area"
744,3900700,39,Ohio,039,00700,39,00700,POINT (1080469.033369728 506775.9877055384),Micro,"Fremont, OH Micro Area"
745,3900800,39,Ohio,039,00800,39,00800,POINT (1146701.285908986 508984.3861722858),T34,"Cleveland-Elyria, OH Metro Area"
746,3900900,39,Ohio,039,00900,39,00900,POINT (1185005.884496269 529304.1036030423),T34,"Cleveland-Elyria, OH Metro Area"
747,3901090,39,Ohio,039,01090,39,01090,POINT (1220077.595600868 551289.8040125652),T34,"Cleveland-Elyria, OH Metro Area"
748,3901300,39,Ohio,039,01300,39,01300,POINT (1254542.148412257 572260.011187824),Micro,"Ashtabula, OH Micro Area"
749,3901490,39,Ohio,039,01490,39,01490,POINT (1262144.954259048 515513.8898880616),Metro,"Youngstown-Warren-Boardman, OH-PA Metro Area"
750,3901700,39,Ohio,039,01700,39,01700,POINT (1227288.05702702 506742.6932754676),Metro,"Akron, OH Metro Area"
751,3901800,39,Ohio,039,01800,39,01800,POINT (1200457.144283171 497844.0108304387),Metro,"Akron, OH Metro Area"
752,3901900,39,Ohio,039,01900,39,01900,POINT (1170319.401629727 492348.2734349963),T34,"Cleveland-Elyria, OH Metro Area"
753,3902000,39,Ohio,039,02000,39,02000,POINT (1176072.007661445 460516.0605815918),Micro,"Wooster, OH Micro Area"
754,3902100,39,Ohio,039,02100,39,02100,POINT (1127031.648919584 473508.7081598705),Micro,"Norwalk, OH Micro Area"
755,3902200,39,Ohio,039,02200,39,02200,POINT (1123271.009649765 446652.4617552035),Metro,"Mansfield, OH Metro Area"
756,3902300,39,Ohio,039,02300,39,02300,POINT (1072164.504226648 460394.6138016463),,
757,3902400,39,Ohio,039,02400,39,02400,POINT (1007783.23966332 457820.1728122439),,
758,3902500,39,Ohio,039,02500,39,02500,POINT (993103.0067261399 428848.709891255),Metro,"Lima, OH Metro Area"
759,3902600,39,Ohio,039,02600,39,02600,POINT (963029.1296214818 411105.1263904527),Micro,"Celina, OH Micro Area"
760,3902700,39,Ohio,039,02700,39,02700,POINT (1029576.559758428 391962.8473238398),Micro,"Bellefontaine, OH Micro Area"
761,3902800,39,Ohio,039,02800,39,02800,POINT (1109334.797510443 412944.9410414832),T34,"Columbus, OH Metro Area"
762,3902900,39,Ohio,039,02900,39,02900,POINT (1194537.276884567 401969.6396714891),Micro,"Coshocton, OH Micro Area"
763,3903000,39,Ohio,039,03000,39,03000,POINT (1231319.977681087 418039.3352386054),Micro,"New Philadelphia-Dover, OH Micro Area"
764,3903190,39,Ohio,039,03190,39,03190,POINT (1230476.630831768 456340.5860156305),Metro,"Canton-Massillon, OH Metro Area"
765,3903400,39,Ohio,039,03400,39,03400,POINT (1268965.012386054 468121.621321005),Micro,"Salem, OH Micro Area"
766,3903500,39,Ohio,039,03500,39,03500,POINT (1270109.480555172 400989.2250835841),,
767,3903600,39,Ohio,039,03600,39,03600,POINT (1231448.967961505 332149.3331364308),Micro,"Marietta, OH Micro Area"
768,3903700,39,Ohio,039,03700,39,03700,POINT (1177786.170181008 353156.1462422551),Micro,"Zanesville, OH Micro Area"
769,3903800,39,Ohio,039,03800,39,03800,POINT (1138526.537348847 371557.4537156377),T34,"Columbus, OH Metro Area"
770,3903900,39,Ohio,039,03900,39,03900,POINT (1131527.806614858 332071.6620032138),T34,"Columbus, OH Metro Area"
771,3904000,39,Ohio,039,04000,39,04000,POINT (1092014.448528568 386159.067913748),T34,"Columbus, OH Metro Area"
772,3904100,39,Ohio,039,04100,39,04100,POINT (1096346.531421178 351819.2908006033),T34,"Columbus, OH Metro Area"
773,3904200,39,Ohio,039,04200,39,04200,POINT (1076280.405495359 344514.9467532582),T34,"Columbus, OH Metro Area"
774,3904300,39,Ohio,039,04300,39,04300,POINT (1032113.216582982 337296.824997102),Metro,"Springfield, OH Metro Area"
775,3904400,39,Ohio,039,04400,39,04400,POINT (992823.0547025483 347740.1584964558),Metro,"Dayton, OH Metro Area"
776,3904500,39,Ohio,039,04500,39,04500,POINT (968966.5164559725 347095.2466783351),Micro,"Greenville, OH Micro Area"
777,3904600,39,Ohio,039,04600,39,04600,POINT (991749.1160513998 313858.3222396545),Metro,"Dayton, OH Metro Area"
778,3904700,39,Ohio,039,04700,39,04700,POINT (1026416.024338197 311105.5700275267),Metro,"Dayton, OH Metro Area"
779,3904800,39,Ohio,039,04800,39,04800,POINT (1088255.591782647 288569.0275651473),Micro,"Chillicothe, OH Micro Area"
780,3904900,39,Ohio,039,04900,39,04900,POINT (1136823.08397289 271520.3720692677),,
781,3905000,39,Ohio,039,05000,39,05000,POINT (1184499.250698649 264461.454610919),,
782,3905100,39,Ohio,039,05100,39,05100,POINT (1133502.092584042 215217.3821814444),Micro,"Portsmouth, OH Micro Area"
783,3905200,39,Ohio,039,05200,39,05200,POINT (1058608.889536964 250466.0783628706),,
784,3905300,39,Ohio,039,05300,39,05300,POINT (1006743.431749529 278797.1214603632),T34,"Cincinnati, OH-KY-IN Metro Area"
785,3905400,39,Ohio,039,05400,39,05400,POINT (971974.2660265445 275777.9036270985),T34,"Cincinnati, OH-KY-IN Metro Area"
786,3905500,39,Ohio,039,05500,39,05500,POINT (978039.984065482 249070.7511013116),T34,"Cincinnati, OH-KY-IN Metro Area"
787,3905690,39,Ohio,039,05690,39,05690,POINT (1026671.012027495 231727.2135085728),T34,"Cincinnati, OH-KY-IN Metro Area"
788,4200100,42,Pennsylvania,042,00100,42,00100,POINT (1307578.013647044 613289.3634776575),Metro,"Erie, PA Metro Area"
789,4200200,42,Pennsylvania,042,00200,42,00200,POINT (1337558.795505753 590516.6814933897),Micro,"Meadville, PA Micro Area"
790,4200300,42,Pennsylvania,042,00300,42,00300,POINT (1453339.983671337 581018.6209114804),,
791,4200400,42,Pennsylvania,042,00400,42,00400,POINT (1573317.423882144 632770.8176084242),Micro,"Sayre, PA Micro Area"
792,4200500,42,Pennsylvania,042,00500,42,00500,POINT (1688360.989485693 646468.1002213612),,
793,4200600,42,Pennsylvania,042,00600,42,00600,POINT (1709044.166280763 585206.5043160687),Metro,"East Stroudsburg, PA Metro Area"
794,4200700,42,Pennsylvania,042,00700,42,00700,POINT (1661791.525638959 622651.3230904659),Metro,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area"
795,4200800,42,Pennsylvania,042,00800,42,00800,POINT (1642482.619154082 579270.2127100143),Metro,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area"
796,4200900,42,Pennsylvania,042,00900,42,00900,POINT (1543450.079283658 577862.949362307),Metro,"Williamsport, PA Metro Area"
797,4201000,42,Pennsylvania,042,01000,42,01000,POINT (1602050.740584292 543137.7729114506),Micro,"Sunbury, PA Micro Area"
798,4201100,42,Pennsylvania,042,01100,42,01100,POINT (1555687.441356335 512300.6623260191),Micro,"Selinsgrove, PA Micro Area"
799,4201200,42,Pennsylvania,042,01200,42,01200,POINT (1509486.276368328 528001.329412915),Metro,"State College, PA Metro Area"
800,4201300,42,Pennsylvania,042,01300,42,01300,POINT (1375090.978361939 545615.5992166001),,
801,4201400,42,Pennsylvania,042,01400,42,01400,POINT (1302024.266142826 534114.6042904698),Metro,"Youngstown-Warren-Boardman, OH-PA Metro Area"
802,4201500,42,Pennsylvania,042,01500,42,01500,POINT (1303901.919605662 479828.1850659053),T34,"Pittsburgh, PA Metro Area"
803,4201600,42,Pennsylvania,042,01600,42,01600,POINT (1337626.812719362 495779.389738109),T34,"Pittsburgh, PA Metro Area"
804,4201700,42,Pennsylvania,042,01700,42,01700,POINT (1340334.888180999 445935.8139967049),T34,"Pittsburgh, PA Metro Area"
805,4201900,42,Pennsylvania,042,01900,42,01900,POINT (1395526.824298003 484454.279047873),Micro,"Indiana, PA Micro Area"
806,4202000,42,Pennsylvania,042,02000,42,02000,POINT (1386008.176288298 435861.7509059372),T34,"Pittsburgh, PA Metro Area"
807,4202100,42,Pennsylvania,042,02100,42,02100,POINT (1444700.775867791 467411.9914971383),Metro,"Johnstown, PA Metro Area"
808,4202200,42,Pennsylvania,042,02200,42,02200,POINT (1495082.650915202 470628.1163677574),Micro,"Huntingdon, PA Micro Area"
809,4202300,42,Pennsylvania,042,02300,42,02300,POINT (1569046.484378859 466913.4110216305),Metro,"Harrisburg-Carlisle, PA Metro Area"
810,4202400,42,Pennsylvania,042,02400,42,02400,POINT (1606085.99593164 489682.7041236503),Metro,"Harrisburg-Carlisle, PA Metro Area"
811,4202500,42,Pennsylvania,042,02500,42,02500,POINT (1633695.712997615 489898.8223904744),Metro,"Lebanon, PA Metro Area"
812,4202600,42,Pennsylvania,042,02600,42,02600,POINT (1645749.134798706 531183.4884950424),Micro,"Pottsville, PA Micro Area"
813,4202700,42,Pennsylvania,042,02700,42,02700,POINT (1676339.10553527 504534.8439849732),Metro,"Reading, PA Metro Area"
814,4202890,42,Pennsylvania,042,02890,42,02890,POINT (1699989.325370846 549861.8304536951),Metro,"Allentown-Bethlehem-Easton, PA-NJ Metro Area"
815,4203000,42,Pennsylvania,042,03000,42,03000,POINT (1745629.958083375 510596.7450306565),T34,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"
816,4203100,42,Pennsylvania,042,03100,42,03100,POINT (1727242.036468962 492050.5426343479),T34,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"
817,4203200,42,Pennsylvania,042,03200,42,03200,POINT (1751402.555249586 474252.4696481766),T34,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"
818,4203300,42,Pennsylvania,042,03300,42,03300,POINT (1731446.963828421 459497.5075787368),T34,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"
819,4203400,42,Pennsylvania,042,03400,42,03400,POINT (1701414.771061765 459135.9885087056),T34,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area"
820,4203500,42,Pennsylvania,042,03500,42,03500,POINT (1658514.15045597 457911.8505398635),Metro,"Lancaster, PA Metro Area"
821,4203600,42,Pennsylvania,042,03600,42,03600,POINT (1621650.845064158 436222.6368713434),Metro,"York-Hanover, PA Metro Area"
822,4203700,42,Pennsylvania,042,03700,42,03700,POINT (1556183.550105759 421341.8866916213),Metro,"Chambersburg-Waynesboro, PA Metro Area"
823,4203800,42,Pennsylvania,042,03800,42,03800,POINT (1460122.989023796 411375.1294040583),,
824,4203900,42,Pennsylvania,042,03900,42,03900,POINT (1378519.115555247 390103.755091233),T34,"Pittsburgh, PA Metro Area"
825,4204000,42,Pennsylvania,042,04000,42,04000,POINT (1326713.927593696 396578.4536723078),T34,"Pittsburgh, PA Metro Area"
826,4400100,44,Rhode Island,044,00100,44,00100,POINT (1990436.098458241 746990.5861552308),Metro,"Providence-Warwick, RI-MA Metro Area"
827,4400201,44,Rhode Island,044,00201,44,00201,POINT (1995048.034956732 725015.5346578355),Metro,"Providence-Warwick, RI-MA Metro Area"
828,4400300,44,Rhode Island,044,00300,44,00300,POINT (2025458.503738193 723230.3482740335),Metro,"Providence-Warwick, RI-MA Metro Area"
829,4400400,44,Rhode Island,044,00400,44,00400,POINT (1998561.830714296 702521.5023324258),Metro,"Providence-Warwick, RI-MA Metro Area"
830,4700600,47,Tennessee,047,00600,47,00600,POINT (897559.7520546903 -114524.1400123629),,
831,4700700,47,Tennessee,047,00700,47,00700,POINT (937427.6885609956 -76317.3865369548),Micro,"Cookeville, TN Micro Area"
832,4700800,47,Tennessee,047,00800,47,00800,POINT (967521.6992043469 -109990.9055803213),Micro,"Crossville, TN Micro Area"
833,4700900,47,Tennessee,047,00900,47,00900,POINT (1049632.193608957 -60513.56319165506),Metro,"Knoxville, TN Metro Area"
834,4701090,47,Tennessee,047,01090,47,01090,POINT (1181420.825725229 -31740.00576263721),Metro,"Kingsport-Bristol-Bristol, TN-VA Metro Area"
835,4701200,47,Tennessee,047,01200,47,01200,POINT (1205347.651540145 -53357.7664035591),Metro,"Johnson City, TN Metro Area"
836,4701300,47,Tennessee,047,01300,47,01300,POINT (1197601.291465878 -49984.0713357452),Metro,"Johnson City, TN Metro Area"
837,4701400,47,Tennessee,047,01400,47,01400,POINT (1131906.612412504 -81370.7278012071),Metro,"Morristown, TN Metro Area"
838,4701500,47,Tennessee,047,01500,47,01500,POINT (1115573.847194654 -108399.0536110678),Micro,"Sevierville, TN Micro Area"
839,4701600,47,Tennessee,047,01600,47,01600,POINT (1068226.539621284 -89622.07040746197),Metro,"Knoxville, TN Metro Area"
840,4701700,47,Tennessee,047,01700,47,01700,POINT (1080265.161457688 -134353.3034472732),Metro,"Knoxville, TN Metro Area"
841,4701800,47,Tennessee,047,01800,47,01800,POINT (1043700.857254541 -146290.3102781676),,
842,5000100,50,Vermont,050,00100,50,00100,POINT (1799434.884979618 1022554.683851205),Metro,"Burlington-South Burlington, VT Metro Area"
843,5000200,50,Vermont,050,00200,50,00200,POINT (1862556.413817598 1026256.832250591),,
844,5000300,50,Vermont,050,00300,50,00300,POINT (1866934.122161717 904002.36779817),Micro,"Claremont-Lebanon, NH-VT Micro Area"
845,5000400,50,Vermont,050,00400,50,00400,POINT (1824670.233674966 901457.4419049423),Micro,"Rutland, VT Micro Area"
846,5101300,51,Virginia,051,01300,51,01300,POINT (1613595.924376559 315494.9040498805),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
847,5104100,51,Virginia,051,04100,51,04100,POINT (1605007.155983737 142363.142363383),Metro,"Richmond, VA Metro Area"
848,5110700,51,Virginia,051,10700,51,10700,POINT (1563956.488047728 329860.3830990965),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
849,5151010,51,Virginia,051,51010,51,51010,POINT (1202300.641773536 27856.31259704597),,
850,5151020,51,Virginia,051,51020,51,51020,POINT (1293241.608138134 23868.77044804387),,
851,5151040,51,Virginia,051,51040,51,51040,POINT (1355401.821948003 68011.47124581831),Metro,"Blacksburg-Christiansburg-Radford, VA Metro Area"
852,5151080,51,Virginia,051,51080,51,51080,POINT (1434517.712082982 191776.9337533805),Metro,"Staunton-Waynesboro, VA Metro Area"
853,5151084,51,Virginia,051,51084,51,51084,POINT (1516135.788839163 330479.3077664376),Metro,"Winchester, VA-WV Metro Area"
854,5151085,51,Virginia,051,51085,51,51085,POINT (1499821.210418805 284106.641459815),,
855,5151087,51,Virginia,051,51087,51,51087,POINT (1545025.042429518 263670.8320108088),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
856,5151095,51,Virginia,051,51095,51,51095,POINT (1460018.749041455 119358.285036674),Metro,"Lynchburg, VA Metro Area"
857,5151096,51,Virginia,051,51096,51,51096,POINT (1477241.545011868 100616.3079745932),Metro,"Lynchburg, VA Metro Area"
858,5151097,51,Virginia,051,51097,51,51097,POINT (1432713.224413231 39068.45332888704),Micro,"Martinsville, VA Micro Area"
859,5151100,51,Virginia,051,51100,51,51100,POINT (1751144.516072987 100112.9398295778),Metro,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
860,5151105,51,Virginia,051,51105,51,51105,POINT (1542935.128071849 91284.16660166456),,
861,5151110,51,Virginia,051,51110,51,51110,POINT (1471211.067765089 246165.1743869748),Metro,"Harrisonburg, VA Metro Area"
862,5151115,51,Virginia,051,51115,51,51115,POINT (1593259.466678209 258646.7150990317),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
863,5151120,51,Virginia,051,51120,51,51120,POINT (1602358.382116814 227058.9960301697),Metro,"Richmond, VA Metro Area"
864,5151125,51,Virginia,051,51125,51,51125,POINT (1696017.28263963 203253.5292067847),,
865,5151135,51,Virginia,051,51135,51,51135,POINT (1633586.610731245 104460.166391553),Metro,"Richmond, VA Metro Area"
866,5151145,51,Virginia,051,51145,51,51145,POINT (1680460.349755559 85937.92389923886),Metro,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
867,5151175,51,Virginia,051,51175,51,51175,POINT (1703121.580380135 130928.6979372473),Metro,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
868,5151186,51,Virginia,051,51186,51,51186,POINT (1717314.364971659 127978.8059288817),Metro,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
869,5151187,51,Virginia,051,51187,51,51187,POINT (1727713.735185027 109787.1683188553),Metro,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
870,5151200,51,Virginia,051,51200,51,51200,POINT (1617135.22527132 162966.3352177837),Metro,"Richmond, VA Metro Area"
871,5151206,51,Virginia,051,51206,51,51206,POINT (1686008.963850892 147278.7007173198),Metro,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
872,5151215,51,Virginia,051,51215,51,51215,POINT (1611241.64851278 172948.3784828208),Metro,"Richmond, VA Metro Area"
873,5151235,51,Virginia,051,51235,51,51235,POINT (1611311.835237625 160837.3942220311),Metro,"Richmond, VA Metro Area"
874,5151255,51,Virginia,051,51255,51,51255,POINT (1616114.04203015 309157.5123636893),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
875,5151256,51,Virginia,051,51256,51,51256,POINT (1585270.952889865 290045.9769316911),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
876,5155000,51,Virginia,051,55000,51,55000,POINT (1731579.917304234 87940.28272274797),Metro,"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area"
877,5159300,51,Virginia,051,59300,51,59300,POINT (1599487.604692465 308143.9366711451),T34,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area"
878,5400100,54,West Virginia,054,00100,54,00100,POINT (1293919.366204012 392186.9378353059),Metro,"Wheeling, WV-OH Metro Area"
879,5400200,54,West Virginia,054,00200,54,00200,POINT (1327614.680039156 316130.8524572421),Micro,"Clarksburg, WV Micro Area"
880,5400300,54,West Virginia,054,00300,54,00300,POINT (1372903.14121861 344483.8904310067),Metro,"Morgantown, WV Metro Area"
881,5400400,54,West Virginia,054,00400,54,00400,POINT (1490883.318693953 350534.3914812735),Metro,"Winchester, VA-WV Metro Area"
882,5400500,54,West Virginia,054,00500,54,00500,POINT (1398067.702971335 279818.9358273652),Micro,"Elkins, WV Micro Area"
883,5400600,54,West Virginia,054,00600,54,00600,POINT (1276542.598593535 267995.5221444366),,
884,5400700,54,West Virginia,054,00700,54,00700,POINT (1243984.625185883 284057.4914118069),Metro,"Parkersburg-Vienna, WV Metro Area"
885,5400800,54,West Virginia,054,00800,54,00800,POINT (1185550.687350749 190456.2213517684),Metro,"Huntington-Ashland, WV-KY-OH Metro Area"
886,5400900,54,West Virginia,054,00900,54,00900,POINT (1219670.539667502 169907.4058370029),Metro,"Huntington-Ashland, WV-KY-OH Metro Area"
887,5401000,54,West Virginia,054,01000,54,01000,POINT (1258222.825169033 194450.2947964582),Metro,"Charleston, WV Metro Area"
888,5401100,54,West Virginia,054,01100,54,01100,POINT (1344757.073609794 177193.3446843923),,
889,5401200,54,West Virginia,054,01200,54,01200,POINT (1290336.684521438 132637.9449199195),Metro,"Beckley, WV Metro Area"
890,5401300,54,West Virginia,054,01300,54,01300,POINT (1236887.4118319 106471.247973308),,
891,200100,02,Alaska,002,00100,02,00100,POINT (-3054279.067533236 3438027.06666151),Metro,"Anchorage, AK Metro Area"
892,200200,02,Alaska,002,00200,02,00200,POINT (-3101746.086382044 3508262.903115279),Metro,"Anchorage, AK Metro Area"
893,200300,02,Alaska,002,00300,02,00300,POINT (-2712190.627540414 3368600.924308974),,
894,200400,02,Alaska,002,00400,02,00400,POINT (-3153161.009851924 3866661.269708487),,
895,600300,06,California,006,00300,06,00300,POINT (-1957061.932242858 202674.1672678516),,
896,606500,06,California,006,06500,06,06500,POINT (-1825742.67592261 -227350.9248830735),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
897,607100,06,California,006,07100,06,07100,POINT (-1816363.208748962 -104114.359617837),T34,"Riverside-San Bernardino-Ontario, CA Metro Area"
898,607300,06,California,006,07300,06,07300,POINT (-1909313.530322747 -290388.1107268319),T34,"San Diego-Carlsbad, CA Metro Area"
899,1500300,15,Hawaii,015,00300,15,00300,POINT (-6130849.552062707 304751.9727348801),Metro,"Urban Honolulu, HI Metro Area"
900,3200300,32,Nevada,032,00300,32,00300,POINT (-1730971.042601579 412595.1562791073),Micro,"Elko, NV Micro Area"
901,4100200,41,Oregon,041,00200,41,00200,POINT (-1885375.281356376 1057076.670821709),,
902,4100300,41,Oregon,041,00300,41,00300,POINT (-1879346.237485893 845399.5108074807),,
903,5310200,53,Washington,053,10200,53,10200,POINT (-1911951.5663854 1484041.55042933),Metro,"Mount Vernon-Anacortes, WA Metro Area"
904,5310800,53,Washington,053,10800,53,10800,POINT (-1810513.946706044 1309548.900125358),Micro,"Ellensburg, WA Micro Area"
905,5310900,53,Washington,053,10900,53,10900,POINT (-1884382.220755174 1247344.78037044),Metro,"Yakima, WA Metro Area"
906,5311000,53,Washington,053,11000,53,11000,POINT (-1967136.130725584 1240636.025457397),T34,"Portland-Vancouver-Hillsboro, OR-WA Metro Area"
907,5311600,53,Washington,053,11600,53,11600,POINT (-1932543.537803911 1378766.214889417),T34,"Seattle-Tacoma-Bellevue, WA Metro Area"
908,5311700,53,Washington,053,11700,53,11700,POINT (-1908682.428410689 1436232.340753578),T34,"Seattle-Tacoma-Bellevue, WA Metro Area"
909,5311900,53,Washington,053,11900,53,11900,POINT (-2062717.771690021 1463472.935188431),Micro,"Port Angeles, WA Micro Area"
910,100290,01,Alabama,001,00290,01,00290,POINT (852954.9535778261 -276214.2919568907),Metro,"Huntsville, AL Metro Area"
911,100600,01,Alabama,001,00600,01,00600,POINT (809531.3350207292 -299019.8353377329),Metro,"Decatur, AL Metro Area"
