MIGPUMA,Geo_FIPS,Geo_LOGRECNO,Geo_STATE,Geo_PUMA5,Total Population,Population Density (Per Sq. Mile),Area (Land),Total Population Male,Total Population Female,Total Population Under 5 Years,Total Population 5 to 9 Years,Total Population 10 to 14 Years,Total Population 15 to 17 Years,Total Population 18 to 24 Years,Total Population 25 to 34 Years,Total Population 35 to 44 Years,Total Population 45 to 54 Years,Total Population 55 to 64 Years,Total Population 65 to 74 Years,Total Population 75 to 84 Years,Total Population 85 Years and Over,Total Population Under 18 Years,Total Population 18 to 34 Years,Total Population 35 to 64 Years,Total Population 65 and Over,Male Population,Male Population Under 18 Years,Male Population 18 to 34 Years,Male Population 35 to 64 Years,Male Population 65 and Over,Female Population,Female Population Under 18 Years,Female Population 18 to 34 Years,Female Population 35 to 64 Years,Female Population 65 and Over,Median Age,Median Age Male Population,Median Age Female Population,Total Population White Alone,Total Population Black or African American Alone,Total Population American Indian and Alaska Native Alone,Total Population Asian Alone,Total Population Native Hawaiian and Other Pacific Islander Alone,Total Population Some Other Race Alone,Total Population Two or More Races,Households,Households Family Households,Households Family Households Married-Couple Family,Households Family Households Other Family,"Households Family Households Other Family Male Householder, No Wife Present","Households Family Households Other Family Female Householder, No Husband Present",Households Nonfamily Households,Households Nonfamily Households Male Householder,Households Nonfamily Households Female Householder,Population 15 Years and Over,Population 15 Years and Over Never Married,Population 15 Years and Over Now Married (Not Including Separated),Population 15 Years and Over Separated,Population 15 Years and Over Widowed,Population 15 Years and Over Divorced,Population 25 Years and Over,Population 25 Years and Over Less than High School,Population 25 Years and Over High School Graduate (Includes Equivalency),Population 25 Years and Over Some College,Population 25 Years and Over Bachelors Degree,Population 25 Years and Over Masters Degree,Population 25 Years and Over Professional School Degree,Population 25 Years and Over Doctorate Degree,Population 3 Years and Over,Population 3 Years and Over Enrolled in School,Population 3 Years and Over Not Enrolled in School,Population 3 Years and Over Enrolled in School Public School,Population 3 Years and Over Enrolled in School Public School Pre-School,Population 3 Years and Over Enrolled in School Public School K-8,Population 3 Years and Over Enrolled in School Public School 9-12,Population 3 Years and Over Enrolled in School Public School College,Population 3 Years and Over Enrolled in School Private School,Population 3 Years and Over Enrolled in School Private School Pre-School,Population 3 Years and Over Enrolled in School Private School K-8,Population 3 Years and Over Enrolled in School Private School 9-12,Population 3 Years and Over Enrolled in School Private School College,Population 16 Years and Over,Population 16 Years and Over in Labor Force,Population 16 Years and Over in Labor Force in Armed Forces,Population 16 Years and Over in Labor Force Civilian,Population 16 Years and Over in Labor Force Civilian Employed,Population 16 Years and Over in Labor Force Civilian Unemployed,Population 16 Years and Over Not in Labor Force,Ratio of Female to Male Labor Force Participation Rate,Total Employed Civilian Population 16 Years and Over,"Total Employed Civilian Population 16 Years and Over Agriculture, Forestry, Fishing and Hunting, and Mining",Total Employed Civilian Population 16 Years and Over Construction,Total Employed Civilian Population 16 Years and Over Manufacturing,Total Employed Civilian Population 16 Years and Over Wholesale Trade,Total Employed Civilian Population 16 Years and Over Retail Trade,"Total Employed Civilian Population 16 Years and Over Transportation and Warehousing, and Utilities",Total Employed Civilian Population 16 Years and Over Information,"Total Employed Civilian Population 16 Years and Over Finance and Insurance, and Real Estate and Rental  and Leasing","Total Employed Civilian Population 16 Years and Over Professional, Scientific, and Management, and  Administrative and Waste Management Services","Total Employed Civilian Population 16 Years and Over Educational Services, and Health Care and Social  Assistance","Total Employed Civilian Population 16 Years and Over Arts, Entertainment, and Recreation, and  Accommodation and Food Services","Total Employed Civilian Population 16 Years and Over Other Services, Except Public Administration",Total Employed Civilian Population 16 Years and Over Public Administration,Employed Civilian Population 16 Years and Over,"Employed Civilian Population 16 Years and Over Management, Business, and Financial Operations  Occupations",Employed Civilian Population 16 Years and Over Professional and Related Occupations,Employed Civilian Population 16 Years and Over Healthcare Support Occupations,Employed Civilian Population 16 Years and Over Protective Service Occupations,Employed Civilian Population 16 Years and Over Food Preparation and Serving Related Occupations,Employed Civilian Population 16 Years and Over Building and Grounds Cleaning and Maintenance  Occupations,Employed Civilian Population 16 Years and Over Personal Care and Service Occupations,Employed Civilian Population 16 Years and Over Sales and Related Occupations,Employed Civilian Population 16 Years and Over Office and Administrative Support Occupations,"Employed Civilian Population 16 Years and Over Farming, Fishing, and Forestry Occupations","Employed Civilian Population 16 Years and Over Construction, Extraction, and Maintenance  Occupations",Employed Civilian Population 16 Years and Over Production Occupations,Employed Civilian Population 16 Years and Over Transportation and Material Moving Occupations,Employed Civilian Population 16 Years and Over Private Sector,Employed Civilian Population 16 Years and Over Public Sector,Employed Civilian Population 16 Years and Over Self-Employed (Incorporated and Not Incorporated),Employed Civilian Population 16 Years and Over Private Non-Profit,Employed Civilian Population 16 Years and Over Unpaid Family Workers,Median Household Income (In 2019 Inflation Adjusted Dollars),SE_A14022_001,Per Capita Income (In 2019 Inflation Adjusted Dollars),Gini Index,Occupied Housing Units,Occupied Housing Units Owner Occupied,Occupied Housing Units Renter Occupied,Housing Units,Housing Units Occupied,Housing Units Vacant,Median Year Structure Built,Median Value,Median Gross Rent,Median Gross Rent as a Percentage of Household  Income,Median Selected Monthly Owner Costs as a  Percentage of Household Income,Median Selected Monthly Owner Costs as a  Percentage Of&nbsp; Household Income Housing Units with a Mortgage,Median Selected Monthly Owner Costs as a  Percentage Of&nbsp; Household Income Housing Units Without a Mortgage,Total,Total Same House 1 Year Ago,Total Moved WithIn Same County,Total Moved From Different County WithIn Same State,Total Moved From Different State,Total Moved From Abroad,Civilian Population 18 Years and Over,Civilian Population 18 Years and Over Veteran,Civilian Population 18 Years and Over Veteran 18 to 64 Years,Civilian Population 18 Years and Over Veteran 65 Years and Over,Civilian Population 18 Years and Over Nonveteran,Civilian Population 18 Years and Over Nonveteran 18 to 64 Years,Civilian Population 18 Years and Over Nonveteran 65 Years and Over,Total Population Native Born,Total Population Foreign Born,Total Population Foreign Born Naturalized Citizen,Total Population Foreign Born Not a Citizen
0100190,201500,132,2,1500,302263,182.27322558965528,1658.296214499836,150118,152145,17337,16235,19235,10504,29232,36073,33144,38451,41911,34642,18667,6832,63311,65305,113506,60141,150118,35755,33073,54626,26664,152145,27556,32232,58880,33477,41.582307460721296,38.31989691096826,44.3,258262.0,28594.0,505.0,1295.0,247.0,8071.0,5289.0,119617,81126,62507,18619,4839,13780,38491,17879,20612,249456,59915,132628,5811,20663,30439,209720,34741,80817,60857,21298,8694,1926,1387,291525,63781,227744,56648.0,2930.0,28201.0,11672.0,13845.0,7133.0,1108.0,2826.0,2038.0,1161.0,245823,133301,283,133018,126280,6738,112522,164.0359341349212,126280.0,2836.0,10455.0,24804.0,3166.0,15562.0,6410.0,1399.0,4605.0,7943.0,25783.0,11120.0,6880.0,5317.0,126280.0,12785.0,21899.0,3824.0,2347.0,6418.0,4783.0,2652.0,13049.0,14284.0,495.0,13847.0,16222.0,13675.0,90030,18763,11083,6255,149,44589.14462570675,7651089700,49878,0.9605,119617,84876,34741,148567,119617,28950,1978.7764099476283,122260.0060212464,587.0861732994115,25.401230984338806,14.383538433811504,19.134154116715795,9.698769026909789,297865.0,264206.0,18167.0,11383.0,3325.0,784.0,238669,15386,6479,8907,223283,172049,51234,295006.0,7257.0,1940.0,5317.0
0100290,401303,239,4,1303,558802,324.5726001253027,1721.6548771654539,275400,283402,32688,35214,36419,22127,48405,75396,71138,74249,75919,50728,27633,8886,126448,123801,221306,87247,275400,65336,63310,108758,37996,283402,61112,60491,112548,49251,38.65201341441154,37.10257604661401,40.68195818912602,408453.0,105772.0,2172.0,11065.0,27.0,13777.0,17536.0,221078,144659,109654,35005,8431,26574,76419,37616,38803,454481,132830,231964,8161,26969,54557,383949,42734,89823,108034,89931,41845,5455,6127,539296,143967,395329,122777.0,4439.0,56048.0,27894.0,34396.0,21190.0,2223.0,8785.0,4119.0,6063.0,448092,274149,1294,272855,258941,13914,173943,329.94852225555053,193453.0,1638.0,13974.0,28681.0,3966.0,21185.0,8207.0,4434.0,7481.0,29958.0,41516.0,10910.0,6813.0,14690.0,258941.0,42287.0,74707.0,5980.0,4521.0,9910.0,9755.0,5551.0,24575.0,26477.0,1457.0,19133.0,17143.0,17445.0,178019,42700,20160,17895,167,61657.01781131778,18236635600,131247,1.8744999999999998,221078,150546,70532,241610,221078,20532,1988.8920870004044,177615.20377521912,790.4159935003812,25.880362982939392,14.749433420907977,17.961561161620274,9.0,553418.0,464427.0,51216.0,18765.0,17228.0,1782.0,431060,46991,29129,17862,384069,314684,69385,529805.0,28997.0,13689.0,15308.0
0100400,100400,61,1,400,123121,148.49096189625558,829.148107249918,61204,61917,6666,6821,9064,5263,9696,16115,14224,16359,16570,13142,6831,2370,27814,25811,47153,22343,61204,14677,13492,23181,9854,61917,13137,12319,23972,12489,40.4,39.4,41.8,107664.0,3482.0,1672.0,428.0,0.0,7684.0,2191.0,47149,33858,26177,7681,2518,5163,13291,6729,6562,100570,24034,54953,2127,8375,11081,85611,17411,30904,24615,7744,3974,579,384,119550,24482,95068,21824.0,359.0,13304.0,5779.0,2382.0,2658.0,344.0,1170.0,650.0,494.0,99502,51971,0,51971,49748,2223,47531,82.0159002556649,49748.0,1131.0,4494.0,12765.0,307.0,5838.0,4147.0,236.0,2090.0,1981.0,8572.0,3985.0,3463.0,739.0,49748.0,5899.0,7968.0,927.0,326.0,3149.0,1536.0,1827.0,4037.0,4964.0,291.0,6443.0,6439.0,5942.0,36280,5506,5882,2012,68,36862.0,2740938000,22262,0.4989,47149,34943,12206,56908,47149,9759,1983.0,107500.0,638.0,27.6000003814697,15.1000003814697,21.2999992370605,11.3999996185303,121393.0,110929.0,6911.0,2643.0,524.0,386.0,95307,5845,2846,2999,89462,70118,19344,117038.0,6083.0,669.0,5414.0
0100600,100600,63,1,600,152046,183.3761648498475,829.148107249918,74066,77980,8906,9863,10091,5353,13086,17398,18925,20523,21387,15570,7853,3091,34213,30484,60835,26514,74066,17532,15157,30084,11293,77980,16681,15327,30751,15221,41.0,40.1,42.7,116854.0,21102.0,2132.0,659.0,445.0,8158.0,2696.0,57863,41463,32156,9307,2350,6957,16400,7057,9343,123186,29587,68455,2309,8350,14485,104747,16985,32749,30674,16470,5946,1400,523,146503,34890,111613,30620.0,600.0,16352.0,6989.0,6679.0,4270.0,1025.0,1952.0,711.0,582.0,121962,69842,42,69800,67058,2742,52120,85.518102372035,67058.0,805.0,4926.0,13830.0,1373.0,6892.0,4313.0,635.0,2815.0,6986.0,14024.0,5231.0,2891.0,2337.0,67058.0,8856.0,14324.0,2296.0,863.0,3741.0,1968.0,956.0,7608.0,6361.0,158.0,6152.0,8420.0,5355.0,50293,7691,5903,3029,142,49133.0,4036462500,26548,0.4463,57863,41379,16484,67766,57863,9903,1983.0,132500.0,705.0,29.200000762939503,13.6000003814697,18.7000007629395,9.0,150742.0,138568.0,6970.0,3110.0,2075.0,19.0,117791,9542,4936,4606,108249,86341,21908,146965.0,5081.0,927.0,4154.0
0100700,100700,64,1,700,107102,129.1711324714124,829.148107249918,52554,54548,7296,5646,7419,4460,8419,12306,12377,13775,14903,12239,7049,1213,24821,20725,41055,20501,52554,12405,10625,20005,9519,54548,12416,10100,21050,10982,40.6,39.0,42.2,99005.0,940.0,798.0,235.0,0.0,1367.0,4757.0,38846,27673,21339,6334,2013,4321,11173,4463,6710,86741,19178,45879,2801,6980,11903,73862,13221,23934,27556,6214,1995,561,381,103924,22336,81588,19972.0,159.0,11579.0,5005.0,3229.0,2364.0,696.0,498.0,844.0,326.0,85236,46610,0,46610,44517,2093,38626,84.2802356383189,44517.0,652.0,4476.0,8236.0,1675.0,5419.0,4052.0,293.0,1032.0,2778.0,8774.0,3688.0,2339.0,1103.0,44517.0,4531.0,6287.0,1139.0,503.0,3078.0,914.0,1504.0,4883.0,4131.0,155.0,6260.0,5356.0,5776.0,31412,4483,6192,2430,0,43902.0,2635784500,24610,0.488,38846,29130,9716,50905,38846,12059,1984.0,123400.0,691.0,28.1000003814697,13.8000001907349,18.0,10.1999998092651,106528.0,92345.0,6534.0,6023.0,1537.0,89.0,82281,7282,2929,4353,74999,58851,16148,105399.0,1703.0,270.0,1433.0
0100800,100800,65,1,800,147027,177.32296403311187,829.148107249918,73519,73508,9266,9490,9725,5409,10324,18979,19206,19606,19810,15227,7435,2550,33890,29303,58622,25212,73519,18279,14456,29468,11316,73508,15611,14847,29154,13896,40.5,39.9,41.2,131910.0,9630.0,232.0,1335.0,118.0,2190.0,1612.0,50931,36996,30346,6650,1712,4938,13935,8062,5873,118546,26230,66215,3312,8521,14268,102813,16143,37654,32817,11025,4159,857,158,141548,32515,109033,29155.0,1651.0,16070.0,6970.0,4464.0,3360.0,351.0,1851.0,502.0,656.0,117266,62200,51,62149,59861,2288,55066,0.0,59861.0,586.0,5377.0,8412.0,3795.0,5648.0,3501.0,1307.0,4309.0,4892.0,12216.0,3728.0,3760.0,2330.0,59861.0,7726.0,10568.0,2119.0,1003.0,2980.0,2727.0,1454.0,5944.0,7058.0,290.0,8195.0,5552.0,4245.0,44756,7224,4802,3036,43,52071.0,3490390200,23740,0.4198,50931,39531,11400,61761,50931,10830,1993.0,153900.0,763.0,26.7999992370605,15.3000001907349,18.8999996185303,10.6999998092651,145064.0,129842.0,8593.0,4676.0,1830.0,123.0,113086,10596,5436,5160,102490,82438,20052,143552.0,3475.0,1043.0,2432.0
0100900,100900,66,1,900,102501,191.48976427445513,535.281874665056,48830,53671,6130,6712,5659,3531,9100,12260,12232,13422,13823,11519,5919,2194,22032,21360,39477,19632,48830,10814,10470,19135,8411,53671,11218,10890,20342,11221,41.3,38.9,42.8,81129.0,17474.0,209.0,862.0,0.0,1094.0,1733.0,38625,26319,18548,7771,1320,6451,12306,5251,7055,84000,23447,39783,1761,7589,11420,71369,8461,23717,25002,8676,4081,1030,402,99030,21227,77803,18876.0,759.0,10477.0,4303.0,3337.0,2351.0,307.0,1037.0,325.0,682.0,82575,46578,0,46578,44172,2406,35997,91.2540034491254,44172.0,350.0,2586.0,8890.0,1056.0,5671.0,2023.0,601.0,1333.0,2581.0,9823.0,3749.0,2968.0,2541.0,44172.0,5280.0,8130.0,1456.0,1073.0,3000.0,1574.0,1300.0,4425.0,4170.0,42.0,4001.0,4413.0,5308.0,32844,5886,3497,1945,0,45868.0,2684699500,26192,0.4469,38625,27383,11242,47847,38625,9222,1975.0,127800.0,685.0,28.600000381469705,15.0,18.5,9.0,101069.0,87862.0,8743.0,3731.0,557.0,176.0,80469,6513,3157,3356,73956,57680,16276,100022.0,2479.0,1360.0,1119.0
0101000,101000,67,1,1000,154578,186.42990154400462,829.148107249918,74545,80033,8085,9345,9435,5880,12774,18649,17516,20042,22114,18322,9443,2973,32745,31423,59672,30738,74545,16128,15684,28616,14117,80033,16617,15739,31056,16621,42.4,41.6,43.5,115956.0,34682.0,525.0,368.0,0.0,676.0,2371.0,58554,39600,28079,11521,2640,8881,18954,9064,9890,127713,36865,60813,2627,10931,16477,109059,21346,38933,32946,10120,3801,1242,671,149431,33234,116197,30297.0,1031.0,16163.0,7854.0,5249.0,2937.0,115.0,1148.0,413.0,1261.0,125713,63350,116,63234,58128,5106,62363,95.1813168191761,58128.0,2106.0,4287.0,13419.0,1419.0,6510.0,3526.0,1145.0,1846.0,2967.0,11822.0,3645.0,1955.0,3481.0,58128.0,6601.0,9695.0,2071.0,710.0,2214.0,1793.0,1181.0,5297.0,7230.0,439.0,5605.0,9598.0,5694.0,41799,8651,4778,2848,52,39300.0,3501635300,22653,0.481,58554,42005,16549,79999,58554,21445,1985.0,116700.0,611.0,32.0,15.199999809265101,19.7999992370605,11.0,152810.0,131979.0,11953.0,6518.0,2288.0,72.0,121717,8630,3746,4884,113087,87233,25854,152569.0,2009.0,1073.0,936.0
0101100,101100,68,1,1100,114277,188.6171388341165,605.867529888169,55054,59223,7142,7158,5968,4216,10621,16273,12608,13616,16160,12240,6514,1761,24484,26894,42384,20515,55054,12399,13530,20506,8619,59223,12085,13364,21878,11896,40.1,38.6,41.4,85046.0,24737.0,107.0,426.0,0.0,1182.0,2779.0,44264,30110,20497,9613,2819,6794,14154,5993,8161,94009,27424,44364,2270,6945,13006,79172,12121,25761,27039,7914,4457,752,1128,109744,26133,83611,23370.0,1010.0,11448.0,4695.0,6217.0,2763.0,553.0,1260.0,277.0,673.0,93284,54040,295,53745,49415,4330,39244,94.3395547883626,49415.0,601.0,3178.0,8630.0,1414.0,6560.0,2017.0,817.0,1800.0,3972.0,10037.0,4203.0,2933.0,3253.0,49415.0,5168.0,7251.0,971.0,1285.0,2613.0,2670.0,1175.0,5286.0,6027.0,444.0,5495.0,6372.0,4658.0,34803,7986,4021,2557,48,45818.0,2799009700,24493,0.465,44264,31036,13228,53888,44264,9624,1975.0,121800.0,743.0,28.8999996185303,15.3000001907349,18.7000007629395,9.0,112444.0,95357.0,11069.0,4685.0,1218.0,115.0,89498,9228,5376,3852,80270,63607,16663,111392.0,2885.0,1855.0,1030.0
0101200,101200,69,1,1200,215707,274.65465548663224,785.3753639013,105022,110685,11944,13094,14757,8875,17648,26890,31044,30165,27995,20352,9918,3025,48670,44538,89204,33295,105022,25382,21556,43278,14806,110685,23288,22982,45926,18489,40.39999999999999,39.3,40.8,172086.0,27162.0,372.0,4767.0,27.0,7400.0,3893.0,80944,55341,47386,7955,1959,5996,25603,11751,13852,175912,45738,100900,2046,8398,18830,149389,11197,28777,48557,40179,15627,3366,1686,208523,55117,153406,46414.0,1074.0,22135.0,10772.0,12433.0,8703.0,2069.0,2464.0,1420.0,2750.0,173097,111015,148,110867,107307,3560,62082,87.9253140129329,107307.0,690.0,7482.0,7810.0,4383.0,10713.0,6729.0,2612.0,11437.0,13528.0,21921.0,9608.0,6650.0,3744.0,107307.0,19785.0,26672.0,1313.0,2927.0,5272.0,4163.0,2837.0,14261.0,11011.0,118.0,8057.0,4399.0,6492.0,74967,12987,10522,8687,144,71230.0,8064363800,37386,0.4589,80944,65547,15397,88393,80944,7449,1996.0,217900.0,1034.0,28.8999996185303,15.6999998092651,19.6000003814697,9.0,213226.0,184937.0,11463.0,11238.0,4051.0,1537.0,166889,14568,7784,6784,152321,125810,26511,202412.0,13295.0,5736.0,7559.0
0101300,506515,360,5,6515,658803,592.902697979984,1111.1485952830674,312009,346794,41749,42558,40669,24478,57830,95714,83973,80456,86814,61838,31130,11594,149454,153544,251243,104562,312009,76381,74332,117836,43460,346794,73073,79212,133407,61102,38.421288458006416,36.55689758546941,40.01360042379892,335054.0,209025.0,1492.0,9498.0,724.0,8875.0,11308.0,255797,158972,107485,51487,11808,39679,96825,42412,54413,533827,182837,235263,12936,33004,69787,451519,42976,120289,137262,94290,34650,14824,7228,633235,160652,472583,135604.0,5750.0,68836.0,29591.0,31427.0,25048.0,5537.0,6276.0,2450.0,10785.0,527336,320310,427,319883,298336,21547,207026,401.940600734721,220253.0,1603.0,11795.0,20105.0,7532.0,23713.0,13031.0,4316.0,22380.0,25729.0,52279.0,17312.0,11580.0,8878.0,298336.0,45820.0,73072.0,6433.0,5397.0,14653.0,11496.0,7232.0,35320.0,35729.0,148.0,21758.0,16935.0,24343.0,213339,36947,22908,24865,277,58723.65849578706,20871305400,146536,2.2797,255797,161163,94634,309436,255797,53639,1974.0819076415864,186084.01358220895,941.0121796652413,28.979335955035346,16.71695441751014,20.442400021402324,10.45817303261219,649212.0,549952.0,68126.0,16843.0,12962.0,1329.0,508922,34007,15924,18083,474915,388436,86479,634990.0,23813.0,8964.0,14849.0
0101590,203100,153,2,3100,228235,253.01646229208617,902.0559292166607,108957,119278,12478,12477,13707,9317,35326,33386,27397,26191,26849,19295,8892,2920,47979,68712,80437,31107,108957,23815,33756,37834,13552,119278,24164,34956,42603,17555,34.02546235239994,33.43674896488269,34.92449930992179,147002.0,74162.0,529.0,3471.0,0.0,412.0,2659.0,81138,52798,37460,15338,3775,11563,28340,13704,14636,189573,76806,79714,3765,9473,19815,144930,14528,45912,43105,24403,11702,1817,3463,221109,68294,152815,62128.0,2535.0,21438.0,9957.0,28198.0,6166.0,941.0,2427.0,1153.0,1645.0,186465,110725,232,110493,106065,4428,75740,191.9297537136138,50473.0,810.0,4363.0,8177.0,1488.0,3752.0,2783.0,494.0,2380.0,3201.0,14185.0,3672.0,2580.0,2588.0,106065.0,13711.0,24501.0,2450.0,2612.0,5726.0,3484.0,3034.0,9071.0,11854.0,222.0,8033.0,9011.0,12356.0,68900,19977,10080,7108,0,53816.67127741144,6124188600,53805,0.9324,81138,51704,29434,102272,81138,21134,1989.896764299954,167828.69805244595,813.6517712007361,28.301309976868815,15.736132294435928,18.425808543541798,9.711286612482748,226159.0,185080.0,21762.0,8207.0,10090.0,1020.0,180024,11090,6097,4993,168934,142820,26114,220098.0,8137.0,2427.0,5710.0
0101700,101700,78,1,1700,124566,150.23371447250244,829.148107249918,61080,63486,8015,7313,7720,4023,12687,13076,13676,16437,17153,14451,7299,2716,27071,25763,47266,24466,61080,15372,12201,22521,10986,63486,11699,13562,24745,13480,42.1,39.2,43.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46449,26459,16601,9858,2341,7517,19990,8923,11067,101518,40398,36467,3757,9343,11553,84808,14188,32913,24101,7830,4544,669,563,119952,28761,91191,23993.0,1907.0,11383.0,4462.0,6241.0,4768.0,400.0,1522.0,929.0,1917.0,100374,47110,34,47076,43230,3846,53264,106.722541577077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43230.0,3291.0,8383.0,1207.0,496.0,2413.0,2209.0,724.0,2528.0,5365.0,846.0,5526.0,5587.0,4655.0,28885,7882,3868,2504,91,30431.0,2402726100,19289,0.5095,46449,32169,14280,65496,46449,19047,1978.0,80000.0,558.0,32.0999984741211,16.7000007629395,20.8999996185303,12.5,122485.0,111808.0,5677.0,4299.0,637.0,64.0,97461,6941,3593,3348,90520,69402,21118,123155.0,1411.0,945.0,466.0
0101800,101800,79,1,1800,131249,158.29379438050086,829.148107249918,63317,67932,5710,9425,8030,4530,11777,14381,15898,17462,18604,15410,8296,1726,27695,26158,51964,25432,63317,13843,13220,25570,10684,67932,13852,12938,26394,14748,42.4,41.1,44.0,92778.0,31107.0,238.0,534.0,0.0,3167.0,3425.0,48623,33182,23868,9314,1604,7710,15441,6728,8713,108084,31446,51087,2533,8490,14528,91777,18000,35412,25818,7826,3712,535,474,127598,29852,97746,27028.0,614.0,14926.0,5995.0,5493.0,2824.0,484.0,1470.0,518.0,352.0,106242,53116,0,53116,48947,4169,53126,90.2571817465435,48947.0,440.0,6396.0,9855.0,1262.0,4587.0,3170.0,191.0,2300.0,3888.0,8741.0,2887.0,2926.0,2304.0,48947.0,4523.0,8885.0,1280.0,1055.0,1687.0,1845.0,1729.0,4355.0,5394.0,130.0,7158.0,7036.0,3870.0,35508,7470,3459,2387,123,44099.0,3104195300,23651,0.4829,48623,35981,12642,66321,48623,17698,1980.0,101000.0,631.0,26.3999996185303,14.1999998092651,18.7000007629395,10.3999996185303,130147.0,116121.0,7254.0,5428.0,1184.0,160.0,103554,8638,4256,4382,94916,73866,21050,128514.0,2735.0,647.0,2088.0
0101900,101900,80,1,1900,163941,269.8392246675662,607.550663555198,80832,83109,8755,7948,13072,5020,31493,21562,18918,19737,17549,13335,4776,1776,34795,53055,56204,19887,80832,17947,26747,27127,9011,83109,16848,26308,29077,10876,32.1,30.5,33.1,115009.0,38323.0,453.0,6950.0,0.0,582.0,2624.0,59336,37314,27744,9570,2082,7488,22022,10902,11120,134166,51205,61040,2287,5615,14019,97653,7846,22215,34105,19722,9524,2170,2071,158919,57747,101172,49727.0,1484.0,16003.0,6957.0,25283.0,8020.0,1642.0,1565.0,1270.0,3543.0,132509,78892,852,78040,73544,4496,53617,94.3009137255868,73544.0,307.0,4597.0,9694.0,1344.0,9022.0,4372.0,1001.0,3912.0,6546.0,20256.0,6106.0,3677.0,2710.0,73544.0,10452.0,19963.0,744.0,1069.0,3912.0,2672.0,3033.0,6915.0,6685.0,65.0,6880.0,5623.0,5531.0,50072,12944,6042,4441,45,46456.0,4569702900,27874,0.539,59336,36498,22838,70372,59336,11036,1996.0,182700.0,805.0,32.0,15.8000001907349,19.2000007629395,9.0,162698.0,136361.0,10634.0,7614.0,6796.0,1293.0,128294,10616,6566,4050,117678,101841,15837,156799.0,7142.0,2484.0,4658.0
0102090,204100,163,2,4100,373401,388.33752229644585,961.537267354135,177954,195447,24455,22628,23680,16059,32035,54293,46450,48339,48213,34333,16717,6199,86822,86328,143002,57249,177954,44487,42703,66628,24136,195447,42335,43625,76374,33113,37.90911111646729,35.818200004820554,39.85229445020233,183643.0,168341.0,936.0,8497.0,0.0,5711.0,6273.0,142728,93854,62515,31339,6959,24380,48874,20114,28760,302638,106626,132839,6677,18753,37743,254544,34377,74686,72017,43045,22456,4921,3042,359434,89505,269929,70426.0,1959.0,34322.0,17878.0,16267.0,19079.0,1947.0,7796.0,4180.0,5156.0,298057,172736,2649,170087,160328,9759,125321,198.53369368089722,160328.0,1149.0,8841.0,19101.0,3088.0,15458.0,7251.0,1473.0,8532.0,19449.0,35851.0,15150.0,8141.0,16844.0,160328.0,23639.0,37167.0,3123.0,4241.0,8077.0,5748.0,3835.0,14461.0,22155.0,164.0,9949.0,14207.0,13562.0,101631,33907,13101,11490,199,52333.507508014176,10604568200,56699,0.9632000000000001,142728,91657,51071,168054,142728,25326,1985.2046111285188,143756.97226306304,906.1820000482055,31.038638126618906,16.490911076975372,18.786366849537103,9.954555558233642,369229.0,308123.0,36320.0,13166.0,10480.0,1140.0,283930,26871,16371,10500,257059,210310,46749,360250.0,13151.0,5480.0,7671.0
0102200,102200,83,1,2200,134296,161.96865050494665,829.148107249918,66132,68164,5890,6691,9837,6756,13142,13242,16117,17439,18825,14677,8114,3566,29174,26384,52381,26357,66132,15436,13162,25604,11930,68164,13738,13222,26777,14427,42.4,41.8,43.6,73810.0,54154.0,2911.0,363.0,0.0,115.0,2943.0,50264,29545,20854,8691,1875,6816,20719,10455,10264,111878,40025,46327,3521,10338,11667,91980,17607,34723,25568,9431,3929,326,396,131290,29575,101715,25727.0,294.0,13454.0,7428.0,4551.0,3848.0,280.0,1905.0,1376.0,287.0,110267,50016,0,50016,44816,5200,60251,90.6969650754918,44816.0,2862.0,3025.0,7460.0,421.0,4782.0,1918.0,687.0,1789.0,2083.0,11231.0,3192.0,2755.0,2611.0,44816.0,4180.0,7336.0,2393.0,1920.0,1797.0,2249.0,812.0,3562.0,4880.0,877.0,4708.0,4588.0,5514.0,31691,8056,3263,1758,48,36409.0,2682422800,19974,0.4772,50264,36764,13500,70722,50264,20458,1984.0,99700.0,573.0,28.0,14.1999998092651,19.2000007629395,11.8999996185303,133255.0,124002.0,4612.0,1559.0,2738.0,344.0,105122,7423,3757,3666,97699,75008,22691,133121.0,1175.0,744.0,431.0
