MIGPUMA,Geo_FIPS,Geo_LOGRECNO,Geo_STATE,Geo_PUMA5,Total Population,Population Density (Per Sq. Mile),Area (Land),Area Total,Area Total Area (Land),Area Total Area (Water),Total Population Male,Total Population Female,Total Population Male Under 5 Years,Total Population Male 5 to 9 Years,Total Population Male 10 to 14 Years,Total Population Male 15 to 17 Years,Total Population Male 18 to 24 Years,Total Population Male 25 to 34 Years,Total Population Male 35 to 44 Years,Total Population Male 45 to 54 Years,Total Population Male 55 to 64 Years,Total Population Male 65 to 74 Years,Total Population Male 75 to 84 Years,Total Population Male 85 Years and Over,Total Population Female Under 5 Years,Total Population Female 5 to 9 Years,Total Population Female 10 to 14 Years,Total Population Female 15 to 17 Years,Total Population Female 18 to 24 Years,Total Population Female 25 to 34 Years,Total Population Female 35 to 44 Years,Total Population Female 45 to 54 Years,Total Population Female 55 to 64 Years,Total Population Female 65 to 74 Years,Total Population Female 75 to 84 Years,Total Population Female 85 Years and Over,Total Population Under 5 Years,Total Population 5 to 9 Years,Total Population 10 to 14 Years,Total Population 15 to 17 Years,Total Population 18 to 24 Years,Total Population 25 to 34 Years,Total Population 35 to 44 Years,Total Population 45 to 54 Years,Total Population 55 to 64 Years,Total Population 65 to 74 Years,Total Population 75 to 84 Years,Total Population 85 Years and Over,Total Population Under 18 Years,Total Population 18 to 34 Years,Total Population 35 to 64 Years,Total Population 65 and Over,Median Age,Median Age Male Population,Median Age Female Population,Total Population White Alone,Total Population Black or African American Alone,Total Population American Indian and Alaska Native Alone,Total Population Asian Alone,Total Population Native Hawaiian and Other Pacific Islander Alone,Total Population Some Other Race Alone,Total Population Two or More Races,Households,Households Family Households,Households Family Households Married-Couple Family,Households Family Households Other Family,"Households Family Households Other Family Male Householder, No Wife Pres","Households Family Households Other Family Female Householder, No Husband",Households Nonfamily Households,Households Nonfamily Households Male Householder,Households Nonfamily Households Female Householder,Occupied Housing Units,Occupied Housing Units Family Households,Occupied Housing Units Family Households Married-Couple Family,Occupied Housing Units Family Households Married-Couple Family Household,Occupied Housing Units Family Households Other Family,"Occupied Housing Units Family Households Other Family Male Householder,",Occupied Housing Units Family Households Other Family Female Householder,Occupied Housing Units Nonfamily Households,Occupied Housing Units Nonfamily Households Householder Living Alone,Occupied Housing Units Nonfamily Households Householder Living Alone Hou,Occupied Housing Units Nonfamily Households Householder Not Living Alone,Average Household Size,Population 15 Years and Over,Population 15 Years and Over Never Married,Population 15 Years and Over Now Married (Not Including Separated),Population 15 Years and Over Separated,Population 15 Years and Over Widowed,Population 15 Years and Over Divorced,Population 25 Years and Over,Population 25 Years and Over Less than High School,Population 25 Years and Over High School Graduate (Includes Equivalency),Population 25 Years and Over Some College,Population 25 Years and Over Bachelors Degree,Population 25 Years and Over Masters Degree,Population 25 Years and Over Professional School Degree,Population 25 Years and Over Doctorate Degree,Population 3 Years and Over,Population 3 Years and Over Enrolled in School,Population 3 Years and Over Not Enrolled in School,Population 3 Years and Over Enrolled in School Public School,Population 3 Years and Over Enrolled in School Public School Pre-School,Population 3 Years and Over Enrolled in School Public School K-8,Population 3 Years and Over Enrolled in School Public School 9-12,Population 3 Years and Over Enrolled in School Public School College,Population 3 Years and Over Enrolled in School Private School,Population 3 Years and Over Enrolled in School Private School Pre-School,Population 3 Years and Over Enrolled in School Private School K-8,Population 3 Years and Over Enrolled in School Private School 9-12,Population 3 Years and Over Enrolled in School Private School College,Population 16 Years and Over,Population 16 Years and Over in Labor Force,Population 16 Years and Over in Labor Force in Armed Forces,Population 16 Years and Over in Labor Force Civilian,Population 16 Years and Over in Labor Force Civilian Employed,Population 16 Years and Over in Labor Force Civilian Unemployed,Population 16 Years and Over Not in Labor Force,Civilian Population in Labor Force 16 Years and Over,Civilian Population in Labor Force 16 Years and Over Employed,Civilian Population in Labor Force 16 Years and Over Unemployed,Employed Civilian Population 16 Years and Over,"Employed Civilian Population 16 Years and Over Management, Business, and F",Employed Civilian Population 16 Years and Over Professional and Related Oc,Employed Civilian Population 16 Years and Over Healthcare Support Occupati,Employed Civilian Population 16 Years and Over Protective Service Occupati,Employed Civilian Population 16 Years and Over Food Preparation and Servin,Employed Civilian Population 16 Years and Over Building and Grounds Cleani,Employed Civilian Population 16 Years and Over Personal Care and Service O,Employed Civilian Population 16 Years and Over Sales and Related Occupatio,Employed Civilian Population 16 Years and Over Office and Administrative S,"Employed Civilian Population 16 Years and Over Farming, Fishing, and Fores","Employed Civilian Population 16 Years and Over Construction, Extraction, a",Employed Civilian Population 16 Years and Over Production Occupations,Employed Civilian Population 16 Years and Over Transportation and Material,Employed Civilian Population 16 Years and Over Private Sector,Employed Civilian Population 16 Years and Over Public Sector,Employed Civilian Population 16 Years and Over Self-Employed (Incorporated,Employed Civilian Population 16 Years and Over Private Non-Profit,Employed Civilian Population 16 Years and Over Unpaid Family Workers,"Households Less than $10,000","Households $10,000 to $14,999","Households $15,000 to $19,999","Households $20,000 to $24,999","Households $25,000 to $29,999","Households $30,000 to $34,999","Households $35,000 to $39,999","Households $40,000 to $44,999","Households $45,000 to $49,999","Households $50,000 to $59,999","Households $60,000 to $74,999","Households $75,000 to $99,999","Households $100,000 to $124,999","Households $125,000 to $149,999","Households $150,000 to $199,999","Households $200,000 or More",Median Household Income (In 2017 Inflation Adjusted Dollars),SE_A14022_001,Per Capita Income (In 2017 Inflation Adjusted Dollars),Gini Index,Housing Units,Occupied Housing Units Owner Occupied,Occupied Housing Units Renter Occupied,Housing Units Occupied,Housing Units Vacant,SE_A10062B_001,SE_A10062B_002,SE_A10062B_003,SE_A10062B_004,SE_A10062B_005,SE_A10062B_006,Median Year Structure Built,Median Value,Renter-Occupied Housing Units,Renter-Occupied Housing Units Less than 10 Percent,Renter-Occupied Housing Units 10 to 29 Percent,Renter-Occupied Housing Units 30 to 49 Percent,Renter-Occupied Housing Units 50 Percent or More,Renter-Occupied Housing Units Not Computed,Median Gross Rent,Median Gross Rent as a Percentage of Household  Income,Median Selected Monthly Owner Costs as a  Percentage of Household Income,SE_A10037_002,SE_A10037_003,Population for Whom Poverty Status Is Determined,Population for Whom Poverty Status Is Determined Under 1.00 (Doing Poorly),Population for Whom Poverty Status Is Determined 1.00 to 1.99 (Struggling),Population for Whom Poverty Status Is Determined Under 2.00 (Poor or Strug,Population for Whom Poverty Status Is Determined 2.00 and Over (Doing Ok),Civilian Population 18 Years and Over,Civilian Population 18 Years and Over Veteran,Civilian Population 18 Years and Over Veteran 18 to 64 Years,Civilian Population 18 Years and Over Veteran 65 Years and Over,Civilian Population 18 Years and Over Nonveteran,Civilian Population 18 Years and Over Nonveteran 18 to 64 Years,Civilian Population 18 Years and Over Nonveteran 65 Years and Over,Total Population Native Born,Total Population Foreign Born,Total Population Foreign Born Naturalized Citizen,Total Population Foreign Born Not a Citizen
0100190,201500,128,2,1500,302838,64.98455785462707,4660.153273297021,4773.226000000001,4660.153,113.07333,145196,157642,8102,8220,9723,5381,13474,17740,17781,19715,19574,15479,7674,2333,8131,9364,9183,6557,14669,16682,18040,19523,22362,18012,10206,4913,16233,17584,18906,11938,28143,34422,35821,39238,41936,33491,17880,7246,64661,62565,116995,58617,42.347912745428246,40.936116339429006,43.273139434285,258560.0,29637.0,2247.0,1129.0,61.0,6587.0,4617.0,121925,79642,59097,20545,6088,14457,42283,18892,23391,121925.0,79642.0,59097.0,8208.0,20545.0,6088.0,14457.0,42283.0,36164.0,4709.0,6119.0,4.890000000000001,250115,63668,125150,5923,22707,32667,210034.0,32381.0,77646.0,62568.0,22569.0,11434.0,2285.0,1151.0,293396,69466,223930,63693.0,2131.0,31846.0,14161.0,15555.0,5773.0,1244.0,2096.0,1281.0,1152.0,245133,133432,153,133279,125318,7961,111701,133279,125318,7961,125318.0,12071.0,23899.0,2295.0,2921.0,5981.0,5579.0,3355.0,13158.0,14815.0,894.0,15104.0,16024.0,9222.0,87422.0,20187.0,12223.0,5308.0,178.0,9522,8571,8773,7709,7839,7617,6877,6732,4587,10045,14326,13498,6939,3349,3157,2384,42155.97861562948,7188726000,47150,0.8937999999999999,147528,87490,34435,121925,25603,79752.0,39876.0,12105.0,14509.0,13257.0,5.0,1978.54627886857,111011.43713800778,34435.0,1240.0,15648.0,7419.0,4814.0,5314.0,610.9219846914852,26.065516921954426,13.984029392594651,37.099998474121,20.0,297473,49013,69489,118502,178971,238024,18905,9293,9612,219119,170114,49005,294519.0,8319.0,2862.0,5457.0
0100290,401303,231,4,1303,550996,285.878530203225,1927.3780357283513,2043.06821,1927.37761,115.690112,270838,280158,16183,18530,17811,11416,25846,38022,34153,36493,36362,22492,10762,2768,16436,14682,18512,10842,25454,36758,33653,39286,36932,27240,15348,5015,32619,33212,36323,22258,51300,74780,67806,75779,73294,49732,26110,7783,124412,126080,216879,83625,38.62996029009285,36.876285853254835,40.213861806619285,410427.0,102954.0,3928.0,12649.0,298.0,6909.0,13831.0,214791,143676,108842,34834,7568,27266,71115,33070,38045,214791.0,143676.0,108842.0,17733.0,34834.0,7568.0,27266.0,71115.0,61303.0,11147.0,9812.0,9.95,448842,128388,232494,9826,26213,51921,375284.0,41878.0,87144.0,112497.0,83124.0,39045.0,5459.0,6137.0,532016,143218,388798,121304.0,4307.0,54722.0,24367.0,37908.0,21914.0,2818.0,7888.0,4860.0,6348.0,441268,269691,1255,268436,255566,12870,171577,268436,255566,12870,255566.0,38627.0,72236.0,4117.0,5703.0,12861.0,10319.0,7100.0,23912.0,28563.0,1135.0,16776.0,20863.0,13354.0,173909.0,42635.0,21871.0,16806.0,345.0,13124,13761,12168,10237,8607,11020,10697,8837,6833,15019,19547,24774,21455,14847,12199,11666,58309.57056494058,17192087200,125817,1.8801,238729,146193,68598,214791,23938,160350.0,71735.0,18761.0,50090.0,19304.0,460.0,1987.6642207928915,168036.77032138166,68598.0,4463.0,30895.0,13828.0,13345.0,6067.0,737.4989473607794,26.978159125414123,14.94029609260915,71.4999999999999,40.0,537181,79018,88870,167888,369293,425329,44892,28023,16869,380437,313681,66756,520798.0,30198.0,13427.0,16771.0
0100400,100400,59,1,400,123526,66.59219763186125,1854.96205851147,1905.456,1854.962,50.49392,60157,63369,3228,4367,3628,2398,5535,7355,7662,7744,8329,6367,3053,491,3537,4120,4006,2385,5936,6107,8266,8136,8982,6823,4184,887,6765,8487,7634,4783,11471,13462,15928,15880,17311,13190,7237,1378,27669,24933,49119,21805,40.6,40.0,41.1,109313.0,3239.0,1674.0,157.0,70.0,6039.0,3034.0,46448,32531,24947,7584,2465,5119,13917,7346,6571,46448.0,32531.0,24947.0,3401.0,7584.0,2465.0,5119.0,13917.0,12478.0,945.0,1439.0,2.62,100640,24069,54088,2405,7073,13005,84386.0,17045.0,32190.0,22724.0,8181.0,2935.0,589.0,722.0,120354,28575,91779,26803.0,868.0,14634.0,5798.0,5503.0,1772.0,102.0,467.0,423.0,780.0,98777,48382,0,48382,46631,1751,50395,48382,46631,1751,46631.0,6800.0,7595.0,1315.0,671.0,1482.0,2133.0,1148.0,3902.0,4385.0,314.0,4985.0,7561.0,4340.0,34294.0,6511.0,4362.0,1349.0,115.0,3862,3876,3924,2758,3336,3054,2008,2777,2470,3490,4074,4486,3749,736,860,988,40620.0,2717025500,21996,0.4754,56692,33900,12548,46448,10244,29476.0,14016.0,4319.0,1981.0,9160.0,0.0,1980.0,107700.0,12548.0,697.0,4978.0,2268.0,2189.0,2416.0,573.0,27.8999996185303,14.6000003814697,18.3999996185303,10.1999998092651,122144,23639,32789,56428,65716,95857,7252,3284,3968,88605,70768,17837,116336.0,7190.0,1938.0,5252.0
0100600,100600,61,1,600,151867,119.57675610605546,1270.03779785852,1316.252,1270.038,46.2139,75855,76012,4975,5482,5051,3178,6801,9286,8959,10114,10262,7961,3086,700,3668,4023,4594,3056,6852,8995,9456,10285,10404,8299,4664,1716,8643,9505,9645,6234,13653,18281,18415,20399,20666,16260,7750,2416,34027,31934,59480,26426,39.9,38.0,42.0,121046.0,18813.0,2860.0,760.0,283.0,4299.0,3806.0,56691,38991,29611,9380,1752,7628,17700,9496,8204,56691.0,38991.0,29611.0,3475.0,9380.0,1752.0,7628.0,17700.0,15179.0,1441.0,2521.0,2.64,124074,37108,61708,1999,7360,15899,104187.0,15503.0,36338.0,33119.0,13570.0,3823.0,1238.0,596.0,146604,36215,110389,31762.0,879.0,15190.0,8299.0,7394.0,4453.0,765.0,2034.0,544.0,1110.0,121325,65862,209,65653,62404,3249,55463,65653,62404,3249,62404.0,6632.0,11554.0,1755.0,1327.0,4200.0,2934.0,1767.0,5773.0,8303.0,380.0,6224.0,7023.0,4532.0,45404.0,8505.0,4005.0,4185.0,305.0,3748,4044,3375,4198,3065,3910,2767,2261,2193,4678,5907,6355,4649,2038,2046,1457,47042.0,3641108000,23976,0.4429,67503,41257,15434,56691,10812,37829.0,16498.0,4070.0,7020.0,10241.0,0.0,1981.0,137100.0,15434.0,228.0,6373.0,3406.0,2781.0,2646.0,599.0,29.5,14.1999998092651,19.2999992370605,10.0,149097,23190,35668,58858,90239,117631,9397,5205,4192,108234,86000,22234,146475.0,5392.0,1383.0,4009.0
0100700,100700,62,1,700,106477,78.99609877494362,1347.87668823176,1386.889,1347.877,39.01235,52961,53516,3033,3026,3538,2145,4721,6771,6496,7654,6945,5446,2849,337,2910,2429,3796,2045,3419,6455,6373,6958,7970,6415,3492,1254,5943,5455,7334,4190,8140,13226,12869,14612,14915,11861,6341,1591,22922,21366,42396,19793,42.5,40.9,43.9,101058.0,1230.0,0.0,414.0,62.0,732.0,2981.0,39718,25522,19830,5692,1532,4160,14196,6436,7760,39718.0,25522.0,19830.0,2681.0,5692.0,1532.0,4160.0,14196.0,12754.0,1932.0,1442.0,2.64,87745,21549,43640,1193,8646,12717,75415.0,14051.0,27613.0,25024.0,5273.0,2525.0,757.0,172.0,103443,20742,82701,18838.0,727.0,11006.0,4294.0,2811.0,1904.0,597.0,1055.0,37.0,215.0,86392,46283,62,46221,42381,3840,40109,46221,42381,3840,42381.0,3855.0,6931.0,831.0,568.0,2348.0,1317.0,552.0,3937.0,5466.0,712.0,6404.0,4210.0,5250.0,31266.0,4150.0,5536.0,1429.0,0.0,3252,3395,2695,2847,1897,2275,2835,1516,1707,3369,4298,4667,2649,957,795,564,41515.0,2362445800,22187,0.4385,51784,28755,10963,39718,12066,26654.0,12345.0,2947.0,3963.0,7360.0,39.0,1988.0,120500.0,10963.0,167.0,4462.0,2413.0,1410.0,2511.0,627.0,28.700000762939503,15.8999996185303,19.7999992370605,11.0,104483,16546,23759,40305,64178,83493,5688,2876,2812,77805,60824,16981,104424.0,2053.0,559.0,1494.0
0100800,100800,63,1,800,146212,114.52236482833645,1276.71132375903,1304.268,1276.711,27.55652,72662,73550,4871,5633,4203,2661,5643,8985,9353,10236,9967,6935,3346,829,3951,3497,6391,2726,5247,9010,9022,9811,9646,8407,4630,1212,8822,9130,10594,5387,10890,17995,18375,20047,19613,15342,7976,2041,33933,28885,58035,25359,41.0,39.1,42.2,132609.0,9461.0,292.0,575.0,49.0,585.0,2641.0,53587,37784,28757,9027,2375,6652,15803,7718,8085,53587.0,37784.0,28757.0,4084.0,9027.0,2375.0,6652.0,15803.0,14372.0,1469.0,1431.0,2.67,117666,25620,65288,1981,8241,16536,101389.0,15981.0,36692.0,33451.0,9906.0,3997.0,620.0,742.0,141280,29776,111504,25586.0,589.0,15905.0,6076.0,3016.0,4190.0,172.0,2481.0,470.0,1067.0,115455,62929,126,62803,59846,2957,52526,62803,59846,2957,59846.0,6077.0,10971.0,2222.0,1375.0,2137.0,1860.0,803.0,6900.0,7589.0,318.0,8454.0,6783.0,4357.0,43443.0,7447.0,5668.0,3174.0,114.0,3961,3067,3455,3429,2721,2976,3135,2897,1468,6026,4945,6918,3330,2104,1763,1392,49115.0,3464949600,23698,0.4338,61300,41227,12360,53587,7713,31198.0,14479.0,1262.0,4710.0,10747.0,0.0,1992.0,135300.0,12360.0,712.0,4839.0,2367.0,1781.0,2661.0,646.0,25.7000007629395,16.1000003814697,20.8999996185303,10.0,143696,19527,33854,53381,90315,112153,10286,5083,5203,101867,81711,20156,142940.0,3272.0,1689.0,1583.0
0100900,100900,64,1,900,102755,191.94597396637334,535.332926639042,548.629,535.3329,13.29602,49230,53525,2895,3783,2548,2022,4326,5890,6053,6620,6911,5208,2174,800,3005,3496,2592,1999,4243,6369,6544,6926,7326,6116,4017,892,5900,7279,5140,4021,8569,12259,12597,13546,14237,11324,6191,1692,22340,20828,40380,19207,41.2,40.5,42.7,82298.0,16066.0,1018.0,727.0,0.0,1199.0,1447.0,37091,23036,16537,6499,1852,4647,14055,6182,7873,37091.0,23036.0,16537.0,1929.0,6499.0,1852.0,4647.0,14055.0,13070.0,1220.0,985.0,2.74,84436,25782,36946,1499,7980,12229,71846.0,11545.0,23817.0,22602.0,8372.0,3478.0,1564.0,468.0,100140,22726,77414,20993.0,1171.0,10693.0,4860.0,4269.0,1733.0,172.0,780.0,537.0,244.0,83116,41354,54,41300,38818,2482,41762,41300,38818,2482,38818.0,3389.0,8334.0,795.0,784.0,3053.0,835.0,1141.0,4803.0,4828.0,37.0,2871.0,4655.0,3293.0,28593.0,5264.0,2909.0,2027.0,25.0,3371,3063,3744,2320,1067,2227,1842,2132,1047,2876,2983,5000,2051,1502,1133,733,41576.0,2349588100,22866,0.4657,47751,26504,10587,37091,10660,26154.0,14120.0,4183.0,4363.0,3488.0,0.0,1971.0,115200.0,10587.0,329.0,3687.0,2231.0,2136.0,2204.0,618.0,31.7999992370605,14.199999809265101,18.3999996185303,10.6000003814697,101679,18456,19767,38223,63456,80361,7397,3143,4254,72964,58011,14953,100345.0,2410.0,903.0,1507.0
0101000,101000,65,1,1000,158165,52.11173532081254,3035.11289782038,3111.433,3035.113,76.32054,77431,80734,4711,5352,4930,3141,6543,7894,10048,10017,10838,8770,3854,1333,3186,4654,4367,3675,6362,9626,9905,10879,11621,9320,5144,1995,7897,10006,9297,6816,12905,17520,19953,20896,22459,18090,8998,3328,34016,30425,63308,30416,42.3,40.7,43.4,116595.0,37448.0,250.0,184.0,0.0,1903.0,1785.0,63059,41524,29291,12233,2515,9718,21535,11194,10341,63059.0,41524.0,29291.0,3288.0,12233.0,2515.0,9718.0,21535.0,18671.0,2560.0,2864.0,2.43,130965,36183,64171,3708,11565,15338,111244.0,20703.0,40956.0,35183.0,8228.0,4329.0,1349.0,496.0,153675,34396,119279,31408.0,1338.0,16058.0,8587.0,5425.0,2988.0,59.0,1252.0,656.0,1021.0,128751,64613,96,64517,62112,2405,64138,64517,62112,2405,62112.0,6962.0,9880.0,1610.0,1102.0,3036.0,1761.0,1697.0,5787.0,6865.0,370.0,5784.0,11549.0,5709.0,44373.0,7612.0,6863.0,3190.0,74.0,6382,3789,4796,4833,3262,4393,2851,2969,3149,5394,5522,7480,2934,1786,1655,1864,41489.0,3780083200,23900,0.4776,80222,45829,17230,63059,17163,40246.0,19663.0,7349.0,5122.0,8112.0,0.0,1983.0,105200.0,17230.0,1210.0,7360.0,2397.0,2167.0,4096.0,556.0,23.8999996185303,13.6000003814697,18.5,10.0,153184,26225,39087,65312,87872,124053,10408,4700,5708,113645,88937,24708,156292.0,1873.0,284.0,1589.0
0101100,101100,66,1,1100,114728,189.362066602068,605.865800150425,612.2864,605.8658,6.420569,55339,59389,3469,3098,4112,2182,5017,7290,7051,7125,7443,5368,2470,714,3335,3196,3249,2359,5129,7813,7235,7324,8326,6586,3069,1768,6804,6294,7361,4541,10146,15103,14286,14449,15769,11954,5539,2482,25000,25249,44504,19975,39.4,37.8,40.7,85146.0,24183.0,254.0,1176.0,0.0,2108.0,1861.0,44507,28859,20663,8196,2142,6054,15648,6862,8786,44507.0,28859.0,20663.0,3438.0,8196.0,2142.0,6054.0,15648.0,12770.0,1670.0,2878.0,2.5,94269,29069,44257,2018,7842,11083,79582.0,11683.0,27097.0,25442.0,8446.0,4815.0,1107.0,992.0,111814,26916,84898,24761.0,1606.0,11319.0,5429.0,6407.0,2155.0,504.0,670.0,471.0,510.0,92869,52485,276,52209,48810,3399,40384,52209,48810,3399,48810.0,5737.0,9442.0,857.0,907.0,2493.0,1726.0,2197.0,5255.0,5680.0,64.0,4145.0,6371.0,3936.0,31739.0,9422.0,4382.0,3145.0,122.0,3494,4366,1991,2095,2667,2635,2212,1811,2218,4467,3764,4676,3421,1670,1950,1070,46763.0,2978494500,25961,0.4892,53786,31093,13414,44507,9279,32957.0,16839.0,3307.0,6342.0,6469.0,0.0,1979.0,117700.0,13414.0,1285.0,4891.0,2088.0,2537.0,2613.0,632.0,25.3999996185303,14.6000003814697,19.2000007629395,10.0,111724,19767,21851,41618,70106,89452,9903,5153,4750,79549,64324,15225,111355.0,3373.0,1904.0,1469.0
0101200,101200,67,1,1200,213605,272.124414925588,784.953456155009,809.524,784.9534,24.57052,104267,109338,6375,7810,7924,4571,8322,12416,15345,14656,12740,9084,4070,954,5116,6635,7428,4816,9848,12878,14595,15525,14450,10499,5705,1843,11491,14445,15352,9387,18170,25294,29940,30181,27190,19583,9775,2797,50675,43464,87311,32155,39.3,38.2,40.3,171245.0,26651.0,571.0,3167.0,69.0,6240.0,5662.0,78666,56232,46877,9355,2602,6753,22434,9330,13104,78666.0,56232.0,46877.0,7268.0,9355.0,2602.0,6753.0,22434.0,20092.0,2449.0,2342.0,2.68,172317,45523,98285,1681,8245,18583,144760.0,10222.0,28828.0,43003.0,40148.0,16214.0,3324.0,3021.0,205647,55165,150482,45418.0,863.0,22606.0,11648.0,10301.0,9747.0,1816.0,4134.0,1777.0,2020.0,169276,112128,383,111745,107124,4621,57148,111745,107124,4621,107124.0,21931.0,27935.0,1072.0,2015.0,5174.0,2867.0,2024.0,14454.0,14213.0,96.0,8659.0,2892.0,3792.0,75275.0,13342.0,8733.0,9450.0,324.0,3187,2648,2926,2556,2400,2507,3227,3344,2722,5908,9249,9874,9700,6496,5701,6221,73031.0,7628525000,35713,0.4208,87250,61857,16809,78666,8584,39827.0,16489.0,4386.0,11645.0,6857.0,450.0,1994.0,207300.0,16809.0,427.0,8798.0,3340.0,2648.0,1596.0,977.0,25.7999992370605,16.2999992370605,18.5,10.0,210793,15630,25867,41497,169296,162547,11858,6253,5605,150689,124139,26550,202785.0,10820.0,4096.0,6724.0
0101300,506515,350,5,6515,659197,593.1885041707657,1111.2774360344515,1123.81614,1111.27744,12.538696640000001,311204,347993,21402,19635,22819,12081,29716,44840,39558,38770,40570,26487,10840,4486,21086,21085,20209,12437,30617,48933,43321,43507,47529,32582,17925,8762,42488,40720,43028,24518,60333,93773,82879,82277,88099,59069,28765,13248,150754,154106,253255,101082,37.47428871794016,36.02720749639334,38.982901166115745,334853.0,197897.0,1016.0,11917.0,321.0,10900.0,8235.0,259324,160286,103251,57035,11599,45436,99038,43509,55529,259324.0,160286.0,103251.0,14483.0,57035.0,11599.0,45436.0,99038.0,83177.0,18062.0,15861.0,12.36,532961,197393,222414,13021,33695,66438,448110.0,45169.0,117906.0,135673.0,92518.0,36586.0,12962.0,7296.0,634210,169666,464544,145695.0,4614.0,69481.0,32796.0,38804.0,23971.0,7688.0,6478.0,2853.0,6952.0,523765,322283,788,321495,300430,21065,201482,321495,300430,21065,300430.0,46202.0,73110.0,7908.0,4543.0,15260.0,12789.0,8998.0,35236.0,39939.0,405.0,22396.0,16060.0,17584.0,206566.0,39144.0,25677.0,28671.0,372.0,21819,15861,14615,14295,12900,13869,12358,11681,10090,20434,23332,29381,20982,11304,12090,14313,54056.41842575133,20233389100,143861,2.3493,308822,158826,100498,259324,49498,189132.0,81158.0,23892.0,78420.0,5564.0,98.0,1973.166347844423,171384.65769716792,100498.0,3789.0,42410.0,22390.0,23774.0,8135.0,894.2468700555372,30.41035680830031,16.859591836755865,102.30000114440921,55.8000001907349,644575,108413,120280,228693,415882,507655,36186,19533,16653,471469,387040,84429,631937.0,27260.0,9429.0,17831.0
0101590,203100,149,2,3100,226930,103.00009797369806,2203.2017878075076,2241.37667,2203.20172,38.175331,109947,116983,7004,6223,6591,4432,17193,16693,12719,12772,13371,9063,3045,841,6670,7863,4570,3857,19014,16482,13331,13381,14450,10099,5137,2129,13674,14086,11161,8289,36207,33175,26050,26153,27821,19162,8182,2970,47210,69382,80024,30314,34.3164226854096,33.78118274357731,34.80461463887543,143068.0,74555.0,755.0,3522.0,115.0,2039.0,2876.0,78948,52070,36287,15783,3150,12633,26878,13127,13751,78948.0,52070.0,36287.0,5793.0,15783.0,3150.0,12633.0,26878.0,22143.0,5136.0,4735.0,5.49,188009,75059,80096,4121,8678,20055,143513.0,20940.0,42241.0,36396.0,26283.0,11862.0,2383.0,3408.0,218513,62124,156389,55765.0,2023.0,18960.0,9033.0,25749.0,6359.0,1080.0,3012.0,1654.0,613.0,185012,105342,88,105254,98448,6806,79670,105254,98448,6806,98448.0,12252.0,21918.0,3080.0,1828.0,7489.0,4137.0,2699.0,9391.0,12078.0,65.0,8493.0,5801.0,9217.0,68015.0,16201.0,5276.0,8864.0,92.0,7209,3934,3902,4301,3813,2723,3095,3709,4054,7567,8571,9764,6673,4085,3331,2217,54509.69355307804,5740726300,50932,0.8834,100736,50822,28126,78948,21788,72227.0,29914.0,12308.0,24153.0,5852.0,0.0,1989.293359185652,160993.17498788174,28126.0,1006.0,12064.0,5145.0,6405.0,3506.0,856.2859912748424,27.04169615441827,16.623984511130885,40.8999996185302,20.0,215165,33661,37783,71444,143721,179632,12600,7488,5112,167032,141830,25202,219730.0,7200.0,1698.0,5502.0
0101700,101700,76,1,1700,126426,23.016826321499686,5492.76421666819,5556.288,5492.764,63.52383,61285,65141,4625,4197,4047,2738,7002,6454,6240,7555,8349,6732,2544,802,2633,4000,3412,3289,6547,7891,7133,8281,8897,7267,3737,2054,7258,8197,7459,6027,13549,14345,13373,15836,17246,13999,6281,2856,28941,27894,46455,23136,39.0,36.9,40.6,49768.0,74062.0,180.0,551.0,0.0,321.0,1544.0,45506,28070,17742,10328,2652,7676,17436,6906,10530,45506.0,28070.0,17742.0,1904.0,10328.0,2652.0,7676.0,17436.0,16369.0,1072.0,1067.0,2.67,103512,39885,40486,2868,9072,11201,83936.0,13297.0,34353.0,23308.0,8444.0,3573.0,430.0,531.0,121602,30499,91103,25941.0,1097.0,11969.0,7260.0,5615.0,4558.0,421.0,1981.0,994.0,1162.0,101191,47062,129,46933,41153,5780,54129,46933,41153,5780,41153.0,4688.0,6580.0,1357.0,1944.0,1863.0,1035.0,797.0,4347.0,4836.0,85.0,3212.0,6782.0,3627.0,30581.0,5975.0,2091.0,2506.0,0.0,7201,4193,2921,4749,3271,1941,2385,2123,1719,2446,4126,3334,2487,1501,650,459,30674.0,2741842500,21687,0.4822,64111,31510,13996,45506,18605,32705.0,17447.0,4894.0,2938.0,7426.0,0.0,1981.0,83600.0,13996.0,369.0,3277.0,3688.0,3443.0,3219.0,629.0,39.0999984741211,14.8000001907349,19.7000007629395,12.1000003814697,120923,29711,32588,62299,58624,97356,6275,3416,2859,91081,70804,20277,125808.0,618.0,161.0,457.0
