ORIGIN,JWMNP,FINCP,GRNTP,HINCP,SMOCP,PINCP,HH_COST,PERNP,WAGP,UNEMP,EMP,type
1703200,25.0,124125.0,1408.5,115000.0,1768.0,55000.0,0.18118681318681318,50000.0,50000.0,148,4378,stayers
1703300,30.0,119500.0,1263.0,111000.0,1770.0,55000.0,0.1869340232858991,50000.0,50000.0,119,2943,stayers
1703400,30.0,92000.0,1130.0,82600.0,1503.0,45000.0,0.2012108108108108,42000.0,40000.0,993,17725,stayers
1703600,25.0,105750.0,1170.0,101000.0,1562.5,50000.0,0.1880760315896126,45000.0,44000.0,54,1332,stayers
1703700,30.0,88000.0,1010.0,85000.0,1382.0,48000.0,0.176,45000.0,42200.0,28,539,stayers
1800100,25.0,80590.0,852.0,70000.0,947.0,40000.0,0.1604776119402985,40000.0,38000.0,79,1692,stayers
1800200,25.0,92000.0,1080.0,87490.0,1098.0,45000.0,0.15360000000000001,41700.0,40000.0,28,661,stayers
1800300,20.0,76300.0,800.0,70000.0,845.0,38000.0,0.14971387046961576,36000.0,34000.0,17,484,stayers
1800400,20.0,77000.0,788.5,66900.0,823.0,38000.0,0.1435668337498856,36000.0,35000.0,36,1236,stayers
1800500,15.0,77500.0,820.0,70340.0,937.0,40000.0,0.15302535211267607,37400.0,36000.0,37,722,stayers
1800600,18.0,75400.0,760.0,68700.0,787.5,40000.0,0.1414965986394558,38000.0,36000.0,24,848,stayers
1800700,20.0,62300.0,720.0,59400.0,746.0,35000.0,0.15044776119402986,32500.0,30450.0,21,545,stayers
1800800,15.0,81200.0,780.0,70300.0,819.0,36000.0,0.14513513513513512,35000.0,33800.0,19,671,stayers
1800900,20.0,70200.0,735.0,65000.0,813.0,37550.0,0.1405672009864365,35000.0,33800.0,16,724,stayers
1801000,20.0,73000.0,785.0,65000.0,772.0,36000.0,0.14838709677419354,34000.0,32700.0,55,1539,stayers
1801100,20.0,67900.0,727.0,60300.0,750.0,35000.0,0.14580121703853954,34000.0,32000.0,29,787,stayers
1801200,15.0,84000.0,899.0,73000.0,932.5,35000.0,0.15399126452228962,32650.0,31250.0,24,654,stayers
1801300,15.0,73000.0,720.0,66400.0,715.0,38000.0,0.13454748603351957,35000.0,35000.0,27,606,stayers
1801400,15.0,63000.0,696.0,56710.0,686.0,32000.0,0.14629213483146067,30000.0,30000.0,33,669,stayers
1801500,20.0,65000.0,735.0,59050.0,650.0,35000.0,0.14110398019207912,31200.0,30000.0,22,603,stayers
1801600,23.0,64910.0,725.0,60000.0,694.0,38000.0,0.138,36000.0,35000.0,19,624,stayers
1801700,15.0,66050.0,750.0,59800.0,775.0,36000.0,0.15460852329038652,35000.0,35000.0,16,380,stayers
1801800,20.0,114000.0,1127.0,107700.0,1305.0,58600.0,0.14694516971279373,55000.0,51000.0,34,1283,stayers
1801900,20.0,66100.0,790.0,60000.0,792.5,37000.0,0.15348837209302324,33000.0,32000.0,15,565,stayers
1802000,15.0,62425.0,800.0,55500.0,683.0,33000.0,0.1487651331719128,30000.0,30000.0,17,418,stayers
1802100,30.0,73000.0,760.0,68900.0,875.0,40000.0,0.1549367088607595,40000.0,38000.0,17,482,stayers
1802200,25.0,92000.0,966.0,88000.0,1105.0,48000.0,0.1468648867313916,45000.0,45000.0,11,536,stayers
1802300,20.0,73000.0,903.0,65000.0,960.0,40000.0,0.17222891566265058,37450.0,36000.0,160,3122,stayers
1802400,20.0,80020.0,920.0,76100.0,1003.0,42400.0,0.15733333333333333,40000.0,39800.0,18,442,stayers
1802500,22.0,78750.0,822.0,73000.0,971.0,40000.0,0.15666153846153846,40000.0,38700.0,10,438,stayers
1802600,20.0,59650.0,700.0,56000.0,745.0,35000.0,0.16259067357512955,32000.0,31000.0,25,532,stayers
1802700,20.0,64000.0,610.0,58900.0,662.0,35200.0,0.13333333333333333,33000.0,32000.0,20,739,stayers
1802800,15.0,83000.0,920.0,65000.0,984.0,35300.0,0.1734,31500.0,30000.0,27,467,stayers
1802900,15.0,73700.0,821.0,65800.0,841.0,40000.0,0.15083916083916082,37000.0,36000.0,8,511,stayers
1803000,15.0,62400.0,850.0,60000.0,840.0,35850.0,0.15785714285714286,32000.0,31600.0,17,383,stayers
1803100,25.0,77300.0,774.5,69000.0,883.0,38000.0,0.15133004926108376,36000.0,35000.0,14,574,stayers
1803200,20.0,80000.0,708.0,74400.0,818.0,40000.0,0.13714285714285715,39000.0,37000.0,20,602,stayers
1803300,15.0,75000.0,786.0,63000.0,830.0,39600.0,0.16982926829268294,35000.0,35000.0,30,651,stayers
1803400,20.0,67000.0,700.0,60400.0,659.0,37000.0,0.13337704918032786,35000.0,32000.0,25,757,stayers
1803500,25.0,79000.0,823.0,72000.0,889.0,41300.0,0.1529573919817822,40000.0,40000.0,24,669,stayers
1803600,20.0,80000.0,909.0,72450.0,930.0,40000.0,0.14735671883432272,40000.0,37000.0,14,469,stayers
1900100,10.0,75700.0,656.0,65950.0,673.0,39300.0,0.13694323144104803,35000.0,30000.0,17,646,stayers
1900200,15.0,73000.0,583.5,62000.0,650.5,38000.0,0.13832432432432432,36000.0,35000.0,11,642,stayers
1900400,15.0,79600.0,676.0,69350.0,781.0,39450.0,0.14990797546012272,36000.0,35000.0,11,751,stayers
1900500,15.0,77400.0,795.5,71760.0,902.0,40000.0,0.1657142857142857,38000.0,36000.0,16,422,stayers
1900600,15.0,75210.0,650.0,66200.0,700.0,40000.0,0.1368,36000.0,34000.0,33,820,stayers
1900700,15.0,80000.0,700.0,72110.0,841.0,40000.0,0.14782865583456425,38600.0,36000.0,13,783,stayers
1900800,20.0,76550.0,740.0,67000.0,885.0,40000.0,0.15700934579439252,38000.0,35500.0,17,533,stayers
1900900,15.0,88500.0,782.0,72900.0,939.0,40000.0,0.16319999999999998,40000.0,39900.0,15,542,stayers
1901000,15.0,85210.0,690.0,77400.0,1117.0,44300.0,0.16898092369477913,40000.0,39000.0,27,730,stayers
1901100,15.0,94000.0,912.5,82560.0,1292.0,43750.0,0.17668711656441718,40000.0,37500.0,9,417,stayers
1901200,20.0,74000.0,717.0,68900.0,877.0,40000.0,0.15133333333333332,38000.0,36900.0,16,663,stayers
1901300,15.0,85000.0,885.0,76800.0,1047.0,40000.0,0.16669411764705883,38000.0,35000.0,17,479,stayers
1901490,20.0,88000.0,878.0,80000.0,1088.0,46000.0,0.15943995244975967,43600.0,41700.0,50,2187,stayers
1901800,18.0,65300.0,680.0,55000.0,695.0,36000.0,0.15489461465707488,34000.0,32000.0,20,662,stayers
1901900,15.0,75800.0,620.0,66500.0,614.0,40000.0,0.1249740932642487,39000.0,35000.0,17,872,stayers
1902000,15.0,80600.0,755.0,75000.0,891.0,40000.0,0.14136416184971098,36000.0,35000.0,16,523,stayers
1902100,17.5,73000.0,770.0,65000.0,770.0,40000.0,0.14756756756756756,36500.0,35000.0,35,967,stayers
1902200,15.0,71000.0,678.0,60050.0,743.5,36000.0,0.14912854251012148,33300.0,30000.0,19,586,stayers
1902300,15.0,72400.0,680.0,63600.0,781.0,36000.0,0.1488,34900.0,31950.0,17,471,stayers
2000100,8.0,65540.0,637.0,59000.0,579.0,32800.0,0.14029699651381067,30000.0,26000.0,15,765,stayers
2000200,15.0,69300.0,717.5,60000.0,666.0,36000.0,0.14855598455598457,34000.0,32000.0,16,889,stayers
2000300,14.0,80000.0,938.0,72500.0,1039.5,27800.0,0.17129692832764504,25000.0,24800.0,15,484,stayers
2000400,20.0,85000.0,875.0,72600.0,932.0,40000.0,0.17075098814229248,37000.0,35000.0,13,471,stayers
2000500,20.0,66500.0,937.0,62400.0,909.5,33000.0,0.18155529477941246,31000.0,30000.0,25,541,stayers
2000600,20.0,119000.0,1145.0,107750.0,1501.0,55000.0,0.16609567535545022,51800.0,50000.0,49,2086,stayers
2000700,20.0,102000.0,1040.0,93000.0,1234.0,40900.0,0.16746666666666668,38800.0,37000.0,12,323,stayers
2000800,15.0,77000.0,845.0,65000.0,907.0,40000.0,0.16473007712082263,38000.0,35000.0,27,969,stayers
2000990,15.0,62800.0,667.5,54320.0,628.0,35000.0,0.14644637637524618,30700.0,28900.0,47,1380,stayers
2001000,15.0,71000.0,726.0,64250.0,701.0,35740.0,0.1456551724137931,32750.0,30200.0,12,474,stayers
2001200,10.0,70000.0,740.0,65000.0,770.0,36000.0,0.15175221238938053,35000.0,30000.0,15,587,stayers
2001300,15.0,80900.0,833.0,71500.0,988.5,40050.0,0.1655206611570248,40000.0,37950.0,72,1950,stayers
2001400,20.0,66300.0,740.0,61700.0,804.0,35000.0,0.16853253424657536,32400.0,31000.0,20,505,stayers
2001500,15.0,65000.0,705.0,54500.0,643.0,33000.0,0.1523438596491228,30000.0,29000.0,21,566,stayers
2100100,15.0,63000.0,657.0,54100.0,584.0,33300.0,0.14758842443729903,30000.0,28000.0,24,689,stayers
2100200,20.0,56200.0,660.0,50400.0,621.0,35950.0,0.15010931873829755,32900.0,30000.0,25,397,stayers
2100300,15.0,64000.0,846.5,57500.0,670.0,30300.0,0.1483274135458887,30000.0,27500.0,17,360,stayers
2100400,20.0,55950.0,620.0,50000.0,591.0,35000.0,0.1535418548762535,30000.0,30000.0,22,627,stayers
2100500,15.0,78600.0,900.0,66000.0,852.0,35000.0,0.17113846153846152,32400.0,30000.0,9,390,stayers
2100600,15.0,50850.0,538.0,43950.0,483.5,27500.0,0.13065168539325844,25000.0,24000.0,21,368,stayers
2100700,15.0,55850.0,615.0,49200.0,461.0,29850.0,0.13494,27500.0,25000.0,12,300,stayers
2100800,15.0,45800.0,635.0,41900.0,468.0,29400.0,0.16285714285714287,27850.0,26450.0,18,316,stayers
2100900,15.0,44800.0,560.0,40700.0,455.0,26300.0,0.1564559298569451,24550.0,23600.0,27,327,stayers
2101000,20.0,45900.0,570.0,41000.0,394.0,30000.0,0.13322312824314309,27000.0,25000.0,32,295,stayers
2101100,20.0,46600.0,680.0,41600.0,478.5,32200.0,0.14465753424657535,31000.0,31000.0,17,392,stayers
2101290,20.0,68100.0,783.0,60600.0,750.0,36000.0,0.14757580153779196,35000.0,34000.0,38,952,stayers
2101400,20.0,58700.0,750.0,49800.0,646.0,36400.0,0.14843478260869564,33000.0,32000.0,22,433,stayers
2101500,15.0,78380.0,812.5,64400.0,819.0,35000.0,0.1496923076923077,32000.0,30000.0,13,451,stayers
2101690,25.0,86000.0,820.0,80300.0,1043.0,44000.0,0.15618,40000.0,40000.0,39,1110,stayers
2101700,20.0,86200.0,925.0,76000.0,1068.0,45000.0,0.15976071428571428,40000.0,40000.0,119,3472,stayers
2101900,20.0,90000.0,903.0,75000.0,1093.0,44000.0,0.16491428571428574,40000.0,40000.0,35,1220,stayers
2102000,20.0,88000.0,750.0,74300.0,990.0,42000.0,0.1595693135935397,38000.0,36800.0,12,461,stayers
2102100,20.0,65000.0,783.0,62450.0,837.0,35050.0,0.16368,31800.0,30000.0,19,439,stayers
2102200,20.0,70100.0,750.0,63100.0,775.0,35000.0,0.14690265486725662,31000.0,30000.0,22,413,stayers
2102300,20.0,73000.0,830.0,68250.0,893.0,41000.0,0.1512064343163539,38000.0,36000.0,27,580,stayers
2102400,20.0,80000.0,823.0,70000.0,963.0,40000.0,0.1537058823529412,39500.0,39000.0,25,664,stayers
2102500,20.0,101800.0,930.0,100000.0,1205.0,49000.0,0.14368421052631578,45000.0,43000.0,10,425,stayers
2102600,20.0,73920.0,832.0,67850.0,932.0,40000.0,0.16111764705882353,39200.0,38000.0,26,707,stayers
2102700,20.0,55000.0,637.0,48500.0,525.0,30000.0,0.14953846153846154,29000.0,26000.0,27,528,stayers
2102800,20.0,60050.0,691.5,52350.0,608.0,35000.0,0.15323076923076923,32500.0,30000.0,25,420,stayers
2200100,19.5,64055.0,850.0,53600.0,691.0,33700.0,0.16693899204244034,30000.0,28000.0,46,781,stayers
2200200,20.0,64400.0,812.0,53500.0,624.0,30000.0,0.15825164835164834,29000.0,27700.0,34,535,stayers
2200300,20.0,53100.0,700.0,44400.0,485.0,30000.0,0.14,28000.0,26000.0,52,717,stayers
2200400,15.0,72600.0,832.5,55000.0,735.0,35000.0,0.16993406593406593,32000.0,30500.0,33,491,stayers
2200500,15.0,49000.0,611.0,42000.0,381.0,30000.0,0.12772,26000.0,25000.0,31,558,stayers
2200600,20.0,57505.0,660.0,49800.0,509.0,34700.0,0.13299363057324842,30000.0,28850.0,16,484,stayers
2200700,15.0,66600.0,856.0,59580.0,582.0,36300.0,0.14827826086956522,34350.0,33000.0,55,771,stayers
2200890,15.0,70000.0,776.5,62000.0,568.0,40000.0,0.12672,37550.0,35000.0,40,990,stayers
2201000,20.0,48200.0,632.0,41900.0,397.0,30000.0,0.1432183908045977,28000.0,25400.0,24,370,stayers
2201100,20.0,65000.0,755.0,58000.0,527.0,35000.0,0.1272093023255814,32000.0,30000.0,30,399,stayers
2201200,20.0,73950.0,882.0,65000.0,895.5,37800.0,0.16221818181818182,35000.0,33500.0,29,714,stayers
2201300,15.0,55500.0,770.0,49850.0,613.5,30010.0,0.1566896551724138,30000.0,28000.0,35,540,stayers
2201400,25.0,68000.0,770.0,61550.0,552.0,40000.0,0.12666666666666668,38000.0,37000.0,30,425,stayers
2201500,20.0,81650.0,900.0,67050.0,901.5,40800.0,0.15877437325905291,38000.0,36000.0,52,1315,stayers
2201600,26.5,95000.0,950.0,91000.0,1018.0,50000.0,0.12580783845402238,50000.0,48000.0,17,345,stayers
2201700,30.0,80000.0,1007.5,74300.0,751.0,48000.0,0.12233823529411764,47000.0,45000.0,16,385,stayers
2201800,20.0,54400.0,800.0,47400.0,635.0,30000.0,0.1631648936170213,28000.0,27000.0,35,443,stayers
2201900,25.0,85000.0,950.0,79700.0,833.0,43000.0,0.12661312655774024,40000.0,40000.0,15,418,stayers
2202000,20.0,73025.0,800.0,63160.0,525.0,40000.0,0.13137362637362637,39600.0,37450.0,29,449,stayers
2202100,20.0,63500.0,923.0,61050.0,564.0,36000.0,0.1284,33500.0,31450.0,22,268,stayers
2202200,25.0,84000.0,1210.0,75000.0,1119.0,43200.0,0.16914893617021276,40000.0,35000.0,33,862,stayers
2202390,20.0,76700.0,978.0,66100.0,849.0,40000.0,0.16028571428571428,38000.0,35000.0,90,2021,stayers
2202400,20.0,81000.0,1045.0,59400.0,1175.0,40000.0,0.22907178637459935,38000.0,35000.0,119,1928,stayers
2300100,15.0,58000.0,530.0,50950.0,603.0,32000.0,0.14828571428571427,30000.0,27000.0,27,663,stayers
2300200,20.0,55800.0,820.0,51500.0,667.0,33300.0,0.1565714649195344,30000.0,28000.0,32,736,stayers
2300300,20.0,61100.0,750.0,54670.0,717.0,33000.0,0.1570480404551201,31100.0,30000.0,26,592,stayers
2300400,20.0,75180.0,746.5,65000.0,838.0,38505.0,0.16013955516790232,35000.0,35000.0,12,414,stayers
2300500,20.0,72000.0,830.0,65000.0,846.0,39000.0,0.15884685064251108,35000.0,30000.0,30,941,stayers
2300600,20.0,70200.0,835.0,66000.0,931.0,37500.0,0.181009352189781,36000.0,35000.0,18,300,stayers
2300790,20.0,90900.0,1100.0,83000.0,1231.5,45000.0,0.18,40000.0,40000.0,32,1709,stayers
2400100,15.0,62000.0,700.0,53150.0,736.0,32000.0,0.15295938104448742,30000.0,28500.0,33,540,stayers
2400200,20.0,84000.0,950.0,79000.0,1079.5,42600.0,0.16873804971319312,40000.0,39800.0,27,624,stayers
2400300,30.0,119880.0,1383.0,112750.0,1730.5,57000.0,0.17590132827324478,53000.0,50000.0,47,1385,stayers
2400400,30.0,120180.0,1337.0,113000.0,1599.0,55500.0,0.16811735941320294,53000.0,50000.0,12,893,stayers
2400500,25.0,105000.0,1310.0,96400.0,1478.0,51000.0,0.17541428571428572,49700.0,47000.0,174,3658,stayers
2400600,30.0,110600.0,1175.0,104000.0,1564.0,51310.0,0.173104473100947,50000.0,48000.0,30,1085,stayers
2400700,30.0,96200.0,1070.0,86500.0,1405.0,48000.0,0.1776833976833977,45000.0,42000.0,15,392,stayers
2400800,25.0,79430.0,1130.0,69000.0,1161.5,43000.0,0.1940712765957447,40000.0,40000.0,137,2163,stayers
2400900,30.0,165000.0,1760.0,158000.0,2240.0,80000.0,0.16950336910406788,75000.0,72000.0,41,1354,stayers
2401000,30.0,158000.0,1750.0,145300.0,2185.0,71250.0,0.175609756097561,67000.0,63000.0,145,4945,stayers
2401100,30.0,112000.0,1517.0,103000.0,1818.0,48000.0,0.2021,45000.0,43000.0,234,3904,stayers
2401200,30.0,126000.0,1716.5,116000.0,1821.0,60000.0,0.17823529411764705,57000.0,55000.0,77,2103,stayers
2401300,25.0,84000.0,1133.0,79000.0,1166.0,43000.0,0.19595029330040137,40000.0,37000.0,37,942,stayers
2401400,20.0,74530.0,995.0,70700.0,1061.0,40000.0,0.18032967032967034,35000.0,32800.0,42,689,stayers
2401500,30.0,126200.0,1300.0,120000.0,1828.0,60000.0,0.17133727810650887,58000.0,55000.0,17,767,stayers
2401600,45.0,114700.0,1740.0,112640.0,1820.5,52000.0,0.19492642793101628,50000.0,49000.0,24,634,stayers
2500100,20.0,83000.0,930.0,73700.0,1093.0,43000.0,0.17771457592686643,40000.0,36000.0,28,791,stayers
2500290,20.0,90000.0,975.0,79050.0,1326.0,44000.0,0.18931199999999998,40000.0,38250.0,139,3363,stayers
2500390,27.0,120600.0,1360.0,109700.0,1900.0,55000.0,0.19512521739130434,50000.0,50000.0,847,22682,stayers
2503300,30.0,101000.0,1700.0,93000.0,2000.0,50000.0,0.22666666666666668,46500.0,45000.0,188,3319,stayers
2504790,15.0,99850.0,1460.0,88315.0,1586.0,50000.0,0.20990222222222224,45000.0,40000.0,36,1051,stayers
2600100,15.0,64000.0,622.0,57200.0,655.0,35400.0,0.14290322132740904,32000.0,30000.0,38,932,stayers
2600200,15.0,65000.0,625.0,58460.0,696.0,35000.0,0.15150000000000002,31500.0,30000.0,39,818,stayers
2600300,17.0,60000.0,766.5,54000.0,673.0,32000.0,0.150467706013363,29850.0,26000.0,53,869,stayers
2600400,17.0,64670.0,825.0,59225.0,806.0,35000.0,0.1623050079691301,31000.0,30000.0,47,1166,stayers
2600500,20.0,75800.0,890.0,67400.0,934.0,39100.0,0.1607874272208451,33300.0,30850.0,22,748,stayers
2600600,20.0,60450.0,780.0,55000.0,716.0,33000.0,0.15839999999999999,30000.0,30000.0,30,819,stayers
2600700,20.0,67900.0,810.0,61650.0,769.0,35000.0,0.15109090909090908,33350.0,32900.0,18,648,stayers
2600800,20.0,93500.0,850.0,88300.0,1094.0,43000.0,0.1513939393939394,40000.0,40000.0,25,993,stayers
2600900,20.0,72500.0,878.0,67200.0,950.0,40000.0,0.15795812807881776,38500.0,37000.0,15,488,stayers
2601000,20.0,83000.0,900.0,75705.0,1025.0,39200.0,0.16230735404732974,37000.0,35000.0,78,2004,stayers
2601100,20.0,63600.0,770.0,60000.0,734.0,34700.0,0.15280135823429541,32000.0,30900.0,43,1159,stayers
2601200,15.0,64250.0,730.0,55530.0,751.0,31000.0,0.1690909090909091,28000.0,26900.0,37,782,stayers
2601300,20.0,53850.0,670.0,49600.0,670.0,30000.0,0.1596679245283019,28450.0,27200.0,37,691,stayers
2601400,20.0,72300.0,665.0,65000.0,840.0,37000.0,0.15039890109890108,35000.0,33000.0,21,722,stayers
2601500,20.0,65000.0,816.5,59400.0,770.0,36100.0,0.15783958513396715,34000.0,32000.0,32,711,stayers
2601600,20.0,62000.0,665.5,55455.0,696.5,33000.0,0.1551006451612903,30000.0,28000.0,61,1065,stayers
2601700,20.0,73000.0,782.0,68000.0,881.0,35000.0,0.15773755656108596,34000.0,32000.0,119,1946,stayers
2601800,15.0,86800.0,926.5,75000.0,1090.0,39700.0,0.16287958115183246,35000.0,34000.0,47,964,stayers
2601900,20.0,82000.0,880.0,77100.0,1010.0,43850.0,0.15323878343399483,40000.0,40000.0,22,922,stayers
2602000,20.0,70060.0,760.0,63300.0,835.0,37400.0,0.16416,35000.0,32400.0,37,798,stayers
2602100,15.0,80800.0,841.0,68600.0,980.0,40000.0,0.17067285382830627,38000.0,36350.0,41,833,stayers
2602200,15.0,64750.0,750.0,61800.0,775.5,35000.0,0.15534881956954585,32350.0,31850.0,21,583,stayers
2602300,20.0,72000.0,750.0,66500.0,817.0,36800.0,0.1597911227154047,35000.0,32000.0,29,559,stayers
2602400,15.0,79950.0,760.0,69100.0,905.0,42000.0,0.15472,38000.0,35000.0,21,651,stayers
2602500,20.0,70800.0,796.0,62100.0,850.5,37000.0,0.16590604026845637,35000.0,33000.0,22,777,stayers
2602600,16.0,66000.0,825.0,60440.0,801.0,37400.0,0.1748314606741573,35000.0,32000.0,25,502,stayers
2602700,20.0,114000.0,1150.0,95200.0,1377.0,51000.0,0.16727272727272727,49300.0,48000.0,36,1257,stayers
2602800,30.0,102300.0,1082.0,98000.0,1356.0,49000.0,0.15542521994134897,46050.0,45000.0,19,975,stayers
2602900,25.0,115000.0,1130.0,100000.0,1372.0,56000.0,0.16146337173511566,52370.0,50000.0,158,4619,stayers
2603000,25.0,80600.0,970.0,72700.0,1011.0,40000.0,0.16870588235294118,39000.0,36950.0,109,2789,stayers
2603100,25.0,79400.0,834.0,73000.0,909.0,40000.0,0.1619047619047619,38000.0,35000.0,31,679,stayers
2603200,20.0,71750.0,910.0,61300.0,879.0,37000.0,0.1786186813186813,35000.0,34000.0,355,4913,stayers
2603300,20.0,80000.0,880.0,73900.0,946.0,45000.0,0.1545974025974026,41000.0,40000.0,23,532,stayers
2700100,15.0,83300.0,760.0,74900.0,831.0,41660.0,0.15325,40000.0,37750.0,25,1121,stayers
2700200,20.0,70000.0,708.0,64100.0,882.0,38000.0,0.16886227544910182,35000.0,32000.0,39,893,stayers
2700390,20.0,72000.0,790.0,65000.0,832.5,40000.0,0.15941052631578947,36000.0,35000.0,81,1892,stayers
2700600,25.0,75300.0,870.0,69100.0,1088.0,42400.0,0.17793048780487805,40000.0,38000.0,32,1012,stayers
2700700,20.0,66900.0,680.0,63300.0,859.0,36000.0,0.1709090909090909,34350.0,32000.0,40,1018,stayers
2700800,15.0,74100.0,767.0,69000.0,848.0,40000.0,0.1513774319066148,37100.0,35000.0,31,1362,stayers
2700900,15.0,84850.0,770.0,79000.0,1043.0,40000.0,0.15690596369922213,40000.0,36000.0,14,775,stayers
2701000,25.0,94600.0,820.0,91630.0,1300.0,45000.0,0.1634221158958001,43700.0,41000.0,18,461,stayers
2701100,25.0,100000.0,1180.0,94300.0,1346.0,48000.0,0.16024183004833736,45000.0,45000.0,35,1035,stayers
2701200,25.0,118030.0,1166.5,108000.0,1590.0,58500.0,0.16948051948051948,53000.0,52000.0,15,750,stayers
2701300,20.0,93000.0,1041.0,85000.0,1311.0,42000.0,0.17902825085153273,40000.0,38000.0,50,1385,stayers
2701400,20.0,107570.0,1155.0,94000.0,1454.0,50000.0,0.17596007485963816,49000.0,46000.0,105,3282,stayers
2701500,20.0,112000.0,1290.0,102500.0,1421.0,51500.0,0.16522548028311423,50000.0,48000.0,26,1266,stayers
2701690,25.0,123000.0,1209.0,117900.0,1715.0,55000.0,0.17303267372296363,51050.0,50000.0,12,854,stayers
2701800,25.0,104400.0,970.0,98080.0,1412.0,50000.0,0.16601123595505618,47750.0,45000.0,7,477,stayers
2701900,15.0,86500.0,858.0,80000.0,968.0,42000.0,0.1588826815642458,40000.0,38000.0,23,1080,stayers
2702000,15.0,83000.0,607.5,73000.0,795.0,39400.0,0.13866279069767443,36000.0,32000.0,22,956,stayers
2702100,15.0,78000.0,650.0,69500.0,683.0,40000.0,0.13187755102040816,36000.0,32000.0,18,1067,stayers
2702200,15.0,89940.0,910.0,83700.0,1009.0,40000.0,0.15902506963788302,38750.0,36000.0,8,710,stayers
2702300,20.0,91500.0,985.0,83000.0,1184.0,44750.0,0.17627397260273972,40000.0,38000.0,28,804,stayers
2702400,20.0,78100.0,640.0,73000.0,910.5,42000.0,0.1587281399046105,40000.0,38000.0,18,870,stayers
2702500,15.0,106200.0,1060.0,98910.0,1249.0,48300.0,0.15286914698963144,46000.0,45000.0,9,555,stayers
2702600,20.0,86300.0,730.0,77000.0,929.5,42000.0,0.15529411764705883,40000.0,37000.0,26,931,stayers
2800100,25.0,81000.0,1014.5,77000.0,959.0,40000.0,0.15339130434782608,38000.0,36500.0,36,722,stayers
2800200,20.0,60000.0,617.0,51000.0,480.0,32000.0,0.1266,30000.0,30000.0,32,519,stayers
2800300,20.0,54400.0,612.0,45700.0,573.0,30000.0,0.16147540983606556,28000.0,26350.0,37,419,stayers
2800400,20.0,59750.0,690.0,53100.0,625.0,35000.0,0.15107058326289097,32400.0,30400.0,26,644,stayers
2800500,20.0,63000.0,810.0,58510.0,694.0,35000.0,0.14591260325073274,33000.0,30900.0,31,618,stayers
2800600,17.5,66500.0,750.0,51000.0,583.0,35700.0,0.15802409638554218,33000.0,32000.0,28,667,stayers
2800700,15.0,51200.0,603.0,44100.0,528.0,28000.0,0.15915254237288137,26000.0,25000.0,30,402,stayers
2800800,15.0,54000.0,672.0,47000.0,553.0,30000.0,0.16296296296296298,27700.0,26000.0,42,493,stayers
2800990,20.0,71600.0,833.0,62875.0,855.0,35000.0,0.16250244379276635,32000.0,30000.0,90,1652,stayers
2801300,25.0,80700.0,965.0,72200.0,831.5,42750.0,0.14129157232704403,40000.0,40000.0,21,615,stayers
2801400,20.0,54000.0,645.0,47400.0,505.0,33000.0,0.13854545454545455,30000.0,28200.0,28,464,stayers
2801500,20.0,59100.0,760.0,50000.0,608.0,35570.0,0.1580182529335072,34000.0,30000.0,24,408,stayers
2801600,15.0,52000.0,710.0,45000.0,473.0,31000.0,0.1577326060480423,30000.0,29400.0,25,529,stayers
2801700,20.0,61110.0,690.0,54150.0,494.0,32000.0,0.14153846153846156,31000.0,30000.0,18,355,stayers
2801800,15.0,64900.0,820.0,58500.0,677.0,36000.0,0.15251612903225806,34300.0,31200.0,19,536,stayers
2801900,25.0,60000.0,787.0,55000.0,604.0,34400.0,0.1464705882352941,30000.0,30000.0,23,319,stayers
2802000,20.0,69500.0,890.0,61200.0,782.0,35500.0,0.1582532751091703,32000.0,30000.0,40,595,stayers
2802100,20.0,69800.0,857.0,60000.0,674.0,38000.0,0.15301578947368422,34000.0,32200.0,36,395,stayers
2900100,20.0,57530.0,660.5,52000.0,600.0,35000.0,0.14873646209386282,32000.0,30000.0,31,959,stayers
2900200,15.0,71000.0,771.0,63500.0,756.0,37250.0,0.14458064516129032,34500.0,34000.0,19,561,stayers
2900300,20.0,59380.0,626.0,53000.0,624.0,32000.0,0.14244377301155797,30000.0,28000.0,20,807,stayers
2900400,25.0,66400.0,800.0,60300.0,779.0,35000.0,0.1521311475409836,32000.0,30550.0,30,630,stayers
2900500,20.0,76000.0,701.0,69700.0,795.0,39950.0,0.14464589235127479,36000.0,34000.0,15,669,stayers
2900600,15.0,85000.0,900.0,72000.0,1088.0,39000.0,0.1794392523364486,35250.0,35000.0,6,546,stayers
2900700,15.0,66710.0,673.0,60000.0,617.0,35000.0,0.13258741258741258,32000.0,30000.0,23,948,stayers
2900800,25.0,71050.0,773.0,63850.0,750.0,36800.0,0.15406451612903227,34000.0,32000.0,26,780,stayers
2900900,20.0,96750.0,1000.0,87000.0,1248.0,48850.0,0.1662,45000.0,45000.0,48,1310,stayers
2901000,20.0,78475.0,938.0,70350.0,1021.5,40000.0,0.17166666666666666,40000.0,38000.0,98,2515,stayers
2901100,30.0,81350.0,815.0,73700.0,940.0,40300.0,0.1570053475935829,38000.0,35000.0,18,599,stayers
2901200,20.0,53400.0,690.0,48000.0,617.0,30800.0,0.15737704918032785,29950.0,27000.0,24,584,stayers
2901300,20.0,55500.0,720.0,47600.0,650.0,31000.0,0.15835777126099707,29000.0,27900.0,9,384,stayers
