Geo_FIPS,Geo_NAME,Geo_QName,Geo_NATION,Geo_STATE,Geo_COUNTY,Geo_CT,TOT_POP,HH_MED_INC,HH_OCC,HU_OWN,HU_RENT,HH_MED_RENT,SE_T106_001,HU_OWN_M,SE_T106_003,SE_T106_004,SE_T106_005,SE_T106_006,SE_T106_007,SE_T106_008,SE_T106_009,SE_T106_010,SE_T106_011,SE_T106_012,SE_T106_013,SE_T106_014,HU_OWN_NOM,SE_T106_016,SE_T106_017,SE_T106_018,SE_T106_019,SE_T106_020,SE_T106_021,SE_T106_022,SE_T106_023,SE_T178_001,SE_T178_002,HH_OWN_M,HH_OWN_NOM
6001400100,Census Tract 4001,"Census Tract 4001, Alameda County, California",0,6,1,400100,2291.876518,119599.9143,1042.383736,854.8132794,187.5704567,1457.669552,650.6350218,487.4878016,0,0,0,14.65394193,59.59269719,30.28481333,34.19253118,28.3309544,19.53858924,73.26970966,31.26174279,196.3628219,163.1472202,0,0,12.70008301,16.60780086,39.07717849,39.07717849,16.60780086,39.07717849,577,167,1679.07,485.97
6001400200,Census Tract 4002,"Census Tract 4002, Alameda County, California",0,6,1,400200,2019.384363,51830.18531,904.7241826,521.8409098,382.8832729,797.2084972,461.859196,260.9204549,6.997866606,0,11.99634275,0,38.98811395,64.98018991,21.99329505,20.99359982,0,39.98780918,11.99634275,42.98689487,200.9387411,9.996952294,6.997866606,88.97287542,33.9896378,22.99299028,13.99573321,0,23.99268551,367,98,1067.97,285.18
6001400300,Census Tract 4003,"Census Tract 4003, Alameda County, California",0,6,1,400300,4865.615676,43658.38112,2506.275836,926.1590995,1580.116737,680.8276947,772.1408121,398.0795496,3.002133489,3.000000009,46.00365754,45.00000014,65.01188673,53.01981105,24.0067053,18.0064005,21.00000007,45.01219145,44.00365753,31.01310576,374.0612625,16.00304788,134.0021339,113.027126,56.01036279,41.00701013,14.004267,0,0.007314789,334,83,971.94,241.53
6001400400,Census Tract 4004,"Census Tract 4004, Alameda County, California",0,6,1,400400,3849.999998,43991.33042,1788.999999,703.9999996,1084.999999,707.0133753,599.9999997,387.9999998,0,5.999999997,43.99999998,61.99999997,58.99999997,41.99999998,18.99999999,29.99999998,21.99999999,56.99999997,22.99999999,23.99999999,211.9999999,0,32.99999998,70.99999996,90.99999995,10.99999999,5.999999997,0,0,327,101,951.57,293.91
6001400500,Census Tract 4005,"Census Tract 4005, Alameda County, California",0,6,1,400500,3260.999976,36246.21853,1493.999989,585.9999956,907.9999933,634.2753737,500.9999963,259.9999981,0,2.999999978,30.99999977,62.99999953,30.99999977,31.99999976,28.99999978,19.99999985,27.99999979,16.99999987,5.999999955,0,240.9999982,20.99999984,27.99999979,74.99999944,94.99999929,14.99999989,6.999999948,0,0,303,98,881.73,285.18
6001400600,Census Tract 4006,"Census Tract 4006, Alameda County, California",0,6,1,400600,1691.000012,31161.46853,707.0000051,322.0000023,385.0000028,643.0039339,287.0000021,213.0000015,0,0,12.00000009,40.00000029,27.00000019,29.00000021,6.000000043,29.00000021,51.00000037,0,19.00000014,0,74.00000053,0,0,26.00000019,34.00000025,8.000000058,0,6.000000043,0,346,108,1006.86,314.28
6001400700,Census Tract 4007,"Census Tract 4007, Alameda County, California",0,6,1,400700,4101.822402,30075.34266,1758.06881,770.1217425,987.9470671,596.4516129,649.5732392,401.8836455,14.06492004,13.0594508,75.14871554,54.12022428,80.09632,48.15180247,29.15321435,18.05274748,17.99999987,7.00440957,30.03184119,14.99999989,247.6895937,4.00396863,51.13548357,84.19405229,53.08829403,15.19476031,26.05274742,14.02028744,0,277,95,806.07,276.45
6001400800,Census Tract 4008,"Census Tract 4008, Alameda County, California",0,6,1,400800,2990.815427,33304.62762,1258.871362,423.2755766,835.5957852,593.5420928,369.4946798,207.1560469,15.93508053,13.94319546,35.85393119,27.88639093,21.91073573,35.85393119,36.84987372,12.94725293,0,0,5.975655198,0,162.3386329,0,30.87421853,44.81741399,20.91479319,47.80524159,12.94725293,4.979712665,0,272,106,791.52,308.46
6001400900,Census Tract 4009,"Census Tract 4009, Alameda County, California",0,6,1,400900,2437.621344,32215.26923,997.6711657,457.8192871,539.8518786,599.361133,359.4818752,180.2816155,0,6.01877438,20.01877434,41.04693588,50.05006493,0.040677854,12.02190343,22.99999994,20.99999995,7.03129064,0.053194117,0,179.2002598,0.028161592,32.06883937,54.08135558,26.0219034,42.99999989,23.99999994,0,0,273,103,794.43,299.73
6001401000,Census Tract 4010,"Census Tract 4010, Alameda County, California",0,6,1,401000,5158.633814,26454.92308,2255.311633,827.1433725,1428.168261,555.718332,667.5879053,364.1388575,0,50.90113061,68.52075275,60.68980958,79.28829961,14.68301845,50.90113061,7.830943171,11.74641476,19.57735793,0,0,303.4490479,17.61962214,26.4294332,95.92905385,104.7388649,38.17584796,14.68301845,5.873207378,0,251,103,730.41,299.73
6001401100,Census Tract 4011,"Census Tract 4011, Alameda County, California",0,6,1,401100,3700.438622,28371.80594,1906.066147,390.3910114,1515.675135,584.8135327,291.3155854,144.1721374,0,0.024062115,15.03239139,9.028689492,10.03748142,20.0069411,22.02406223,22.00370198,35.00555298,0.00925466,11.00000006,0,147.143448,20.0083293,27.01249393,70.0453482,15.04951251,8.018046628,7.006941031,0.002776398,0,390,84,1134.9,244.44
6001401200,Census Tract 4012,"Census Tract 4012, Alameda County, California",0,6,1,401200,2491.999965,35674.06294,1135.999984,415.9999941,719.9999899,689.5562549,342.9999952,187.9999974,0,11.99999983,33.99999952,31.99999955,21.99999969,13.9999998,19.99999972,13.9999998,8.999999873,15.99999977,9.999999859,4.99999993,154.9999978,17.99999975,48.99999931,50.99999928,20.9999997,9.999999859,5.999999915,0,0,286,80,832.26,232.8
6001401300,Census Tract 4013,"Census Tract 4013, Alameda County, California",0,6,1,401300,2513.670817,24243.88112,1421.551725,42.92607035,1378.625655,485.8898505,21.96217553,21.96217553,0,0,0,9.982807057,0,0,0,5.989684234,0,0,5.989684234,0,0,0,0,0,0,0,0,0,0,408,0,1187.28,0
6001401400,Census Tract 4014,"Census Tract 4014, Alameda County, California",0,6,1,401400,3934.329179,26393.50524,1665.448273,348.0739294,1317.374344,535.3516916,260.0378243,149.0378244,5.999999996,0,0,90.01719288,18.99999999,6.999999996,7.999999995,0.010315763,4.999999997,0,7.010315758,6.999999996,110.9999999,12.99999999,18.99999999,4.999999997,38.99999998,34.99999998,0,0,0,237,111,689.67,323.01
6001401500,Census Tract 4015,"Census Tract 4015, Alameda County, California",0,6,1,401500,1603.999998,21942.32867,700.9999993,273.9999997,426.9999996,520.8040913,220.9999998,77.99999993,0,0,31.99999997,13.99999999,0,12.99999999,14.99999999,0,0,0,3.999999996,0,142.9999999,16.99999998,40.99999996,33.99999997,46.99999996,3.999999996,0,0,0,224,85,651.84,247.35
6001401600,Census Tract 4016,"Census Tract 4016, Alameda County, California",0,6,1,401600,1517.000012,24066.09266,608.0000047,138.0000011,470.0000036,439.3375295,102.0000008,38.00000029,0,0,7.000000054,5.000000039,0,12.00000009,14.00000011,0,0,0,0,0,64.00000049,18.00000014,22.00000017,4.000000031,9.000000069,11.00000008,0,0,0,329,65,957.39,189.15
6001401700,Census Tract 4017,"Census Tract 4017, Alameda County, California",0,6,1,401700,1882.999997,29755.32343,654.9999989,226.9999996,427.9999993,570.2659323,182.9999997,33.99999994,0,17.99999997,0,15.99999997,0,0,0,0,0,0,0,0,148.9999998,57.9999999,17.99999997,16.99999997,40.99999993,14.99999998,0,0,0,146,72,424.86,209.52
6001401800,Census Tract 4018,"Census Tract 4018, Alameda County, California",0,6,1,401800,1735.00004,21269.96503,665.0000155,152.0000035,513.0000119,416.061369,97.00000226,53.00000123,0,14.00000033,11.00000026,16.00000037,0,0,0,0,12.00000028,0,0,0,44.00000102,17.0000004,9.00000021,18.00000042,0,0,0,0,0,205,63,596.55,183.33
6001402200,Census Tract 4022,"Census Tract 4022, Alameda County, California",0,6,1,402200,1826.423839,19201.15385,676.2437349,210.9923946,465.2513404,389.8756884,172.571305,91.24236235,7.814636802,18.23415254,2.604878934,19.17404518,26.04878934,12.15610169,5.209757868,0,0,0,0,0,81.32894266,15.0494786,20.25993623,5.209757868,17.36585956,0,23.4439104,0,0,243,100,707.13,291
6001402400,Census Tract 4024,"Census Tract 4024, Alameda County, California",0,6,1,402400,2090.166229,19243.17657,935.2026068,167.4502671,767.7523396,424.7899292,119.3614822,81.08878462,0,27.99999974,12.99999988,26.99999975,13.08878526,0,0,0,0,0,0,0,38.2726976,0,14.1141525,0.158545323,23.99999977,0,0,0,0,197,105,573.27,305.55
6001402500,Census Tract 4025,"Census Tract 4025, Alameda County, California",0,6,1,402500,2102.99997,23788.09615,792.9999885,83.99999878,708.9999897,532.4421715,60.99999912,38.99999943,0,0,0,0,0,4.999999928,9.999999855,0,0,9.999999855,13.9999998,0,21.99999968,0,0,11.99999983,9.999999855,0,0,0,0,545,97,1585.95,282.27
6001402600,Census Tract 4026,"Census Tract 4026, Alameda County, California",0,6,1,402600,838.0000029,14840.48776,437.0000015,26.00000009,411.0000014,349.1424076,8.000000028,0,0,0,0,0,0,0,0,0,0,0,0,0,8.000000028,0,0,0,0,8.000000028,0,0,0,0,137,0,398.67
6001402700,Census Tract 4027,"Census Tract 4027, Alameda County, California",0,6,1,402700,1132.109424,19414.5,509.0447294,70.59041422,438.4543152,430.6089693,56.6385168,13.91121465,0,0,0,0,13.91121465,0,0,0,0,0,0,0,42.72730215,0,17.88584741,24.84145474,0,0,0,0,0,274,78,797.34,226.98
6001402800,Census Tract 4028,"Census Tract 4028, Alameda County, California",0,6,1,402800,1586.724324,16763.83566,1239.752651,6.95931721,1232.793334,442.2470496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001402900,Census Tract 4029,"Census Tract 4029, Alameda County, California",0,6,1,402900,1127.000032,15293.04021,749.0000214,0,749.0000214,450.9756098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6001403000,Census Tract 4030,"Census Tract 4030, Alameda County, California",0,6,1,403000,1329.999984,54690.96329,678.999992,274.9999968,403.9999952,503.3469709,31.99999962,0,0,0,0,0,0,0,0,0,0,0,0,0,31.99999962,0,14.99999982,16.9999998,0,0,0,0,0,0,76,0,221.16
6001403100,Census Tract 4031,"Census Tract 4031, Alameda County, California",0,6,1,403100,582.9999961,15794.08042,333.9999978,32.99999978,300.999998,299.6805665,13.99999991,13.99999991,0,0,13.99999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,506.34,0
6001403300,Census Tract 4033,"Census Tract 4033, Alameda County, California",0,6,1,403300,1979.685597,34840.07343,884.978616,51.04137707,833.937239,570.2659323,34.98976126,24.98310402,0,0,0.00661334,12.98815306,0,11.98644809,0.001889526,0,0,0,0,0,10.00665724,9.988706745,0,0.011809536,0,0,0.002361907,0,0.003779052,247,25,718.77,72.75
6001403400,Census Tract 4034,"Census Tract 4034, Alameda County, California",0,6,1,403400,5820.751359,34639.65734,3425.706779,321.797478,3103.909301,689.5562549,56.05780505,33.09122711,0,0,1.217824475,6.448407945,5.782308901,2.421113349,2.533074909,0.340990853,0.828120643,1.705665256,4.846139661,6.96758112,22.96657793,0,6.422030863,9.497047777,5.050267155,0.779407664,0,0.292277874,0.925546601,363,88,1056.33,256.08
6001403501,Census Tract 4035.01,"Census Tract 4035.01, Alameda County, California",0,6,1,403501,3664.623396,35499.50699,2272.45359,234.2529251,2038.200665,730.2895358,111.4536709,58.7300781,0,0,2.002161753,15.34990678,4.004323507,12.01297052,6.673872511,5.339098009,6.00648526,0,3.336936256,4.004323507,52.72359284,0,14.68251952,18.01945578,10.67819602,5.339098009,0,4.004323507,0,333,91,969.03,264.81
6001403502,Census Tract 4035.02,"Census Tract 4035.02, Alameda County, California",0,6,1,403502,1752.814192,35499.50699,1086.929944,112.0447608,974.8851834,730.2895358,53.30904572,28.09099415,0,0,0.957647528,7.34196438,1.915295056,5.745885167,3.192158426,2.553726741,2.872942584,0,1.596079213,1.915295056,25.21805157,0,7.022748538,8.618827751,5.107453482,2.553726741,0,1.915295056,0,333,91,969.03,264.81
6001403600,Census Tract 4036,"Census Tract 4036, Alameda County, California",0,6,1,403600,4353.546512,50928.31294,2734.26142,323.8305871,2410.430833,814.6656176,85.21266506,42.05238209,0,0,0.384654334,1.095474825,0.572472377,6.274535416,0.133969419,2.746893454,0.711081348,6.590508797,8.5432568,14.99953532,43.16028296,0.393672581,8.278914087,8.772961913,9.936668512,9.697684295,1.999999975,4.080381602,0,644,110,1874.04,320.1
6001403701,Census Tract 4037.01,"Census Tract 4037.01, Alameda County, California",0,6,1,403701,1848.324354,43619.59091,1170.090233,88.18861897,1081.901614,753.5656963,19.09238143,15.91031785,0,0,0,0,0,0,0,0,0,3.182063571,5.454966122,7.273288162,3.182063571,0,0,3.182063571,0,0,0,0,0,730,87,2124.3,253.17
6001403702,Census Tract 4037.02,"Census Tract 4037.02, Alameda County, California",0,6,1,403702,1266.837888,43755.35664,797.1858069,64.37620096,732.809606,753.5656963,17.09570544,13.17518121,0,0,0.214247999,0.325656958,0.702733435,0.111408959,0.445635837,0.05998944,0.145688639,2.112271126,3.689595575,5.367953244,3.920524234,0,0.05141952,3.123521679,0.394216317,0.137118719,0,0.05141952,0.162828479,700,90,2037,261.9
6001403800,Census Tract 4038,"Census Tract 4038, Alameda County, California",0,6,1,403800,3471.303577,55434.44231,1834.144705,632.0822406,1202.062465,800.1180173,456.0735887,359.0527671,0,0.001711365,24.0031375,52.00627501,60.00541932,57.00456364,25.0023769,60.00323258,20.00437349,21.00732084,6.003327655,34.0110288,97.02082161,0,9.004373489,16.00627501,32.00446856,19.00408826,7.000665531,6.000950758,8,337,118,980.67,343.38
6001403900,Census Tract 4039,"Census Tract 4039, Alameda County, California",0,6,1,403900,3265.016164,50863.66259,1809.355201,446.8717522,1362.483449,797.2084972,270.0246332,152.1265539,0,0,6.655536734,15.21265539,9.50790962,19.9666102,0,12.36028251,11.40949154,11.40949154,28.52372886,37.08084752,117.8980793,7.606327696,19.01581924,46.58875714,33.27768367,11.40949154,0,0,0,508,92,1478.28,267.72
6001404000,Census Tract 4040,"Census Tract 4040, Alameda County, California",0,6,1,404000,2653.999967,46490.06643,1673.999979,251.9999968,1421.999982,779.7513769,112.9999986,61.99999922,0,0,7.999999899,6.999999912,0,0,3.99999995,4.999999937,9.999999874,6.999999912,20.99999974,0,50.99999936,5.999999925,20.99999974,15.9999998,0,0,0,7.999999899,0,484,72,1408.44,209.52
6001404101,Census Tract 4041.01,"Census Tract 4041.01, Alameda County, California",0,6,1,404101,2526.542587,41735.03322,1382.590286,340.5296275,1042.060659,704.1038552,229.4906942,121.415327,0,2.984408593,4.946917989,16.59583627,23.53890048,4.146461231,12.30843053,22.89620665,7.364315606,8.995271811,12.09740929,5.541168584,108.0753672,10.68588353,17.54485567,44.3941118,23.74072144,8.927998158,0.210230164,2.535126509,0.036439895,384,89,1117.44,258.99
6001404102,Census Tract 4041.02,"Census Tract 4041.02, Alameda County, California",0,6,1,404102,2055.573205,41612.19755,1126.673335,275.2148823,851.4584527,704.1038552,184.6679946,97.29819073,0,2.382812834,3.971354724,13.50260606,19.06250267,3.177083779,9.928386809,18.6653672,5.957032085,7.148438503,9.531251337,3.971354724,87.36980392,8.736980392,14.29687701,36.13932798,19.06250267,7.148438503,0,1.985677362,0,382,89,1111.62,258.99
6001404200,Census Tract 4042,"Census Tract 4042, Alameda County, California",0,6,1,404200,3547.329973,80874.3549,1576.333486,1168.179808,408.1536782,811.7560976,971.4713005,568.6999328,0,6.702855466,13.17142578,64.98284775,60.62284376,39.93714075,43.92856451,51.50570115,40.75713877,77.10856664,59.811422,110.1714262,402.7713677,2.577136617,4.217132646,78.65997447,57.62284374,93.1085667,123.0000005,25.58571297,18.00000008,454,140,1321.14,407.4
6001404300,Census Tract 4043,"Census Tract 4043, Alameda County, California",0,6,1,404300,3337.000009,93397.12762,1356.000004,1095.000003,261.0000007,1000.874902,943.0000025,641.0000017,0,0,5.000000013,28.00000008,38.0000001,41.00000011,64.00000017,30.00000008,25.00000007,55.00000015,94.00000025,261.0000007,302.0000008,0,0,43.00000012,82.00000022,65.00000017,68.00000018,26.00000007,18.00000005,655,135,1906.05,392.85
6001404400,Census Tract 4044,"Census Tract 4044, Alameda County, California",0,6,1,404400,4189.55779,88367.33042,1999.358978,1362.975732,636.3832463,1108.527144,1256.204386,882.3918744,0,0,54,60.34244111,92.39259387,39.70771164,47.79902927,32.66205282,36.45658815,142.7122056,135.730541,240.588711,373.8125111,7.999999999,35,42.2967823,82.38809993,112.9131763,69.91317631,22.38809993,0.913176313,554,129,1612.14,375.39
6001404501,Census Tract 4045.01,"Census Tract 4045.01, Alameda County, California",0,6,1,404501,1782.080429,102519.292,735.2639532,618.8626278,116.4013254,1204.541306,565.8324112,444.9235173,1.590906498,2.65151083,14.31815848,26.24995722,36.32569837,31.81812996,35.26509404,39.77266245,18.29542473,52.76506552,58.06808718,127.802822,120.9088939,0,5.833323826,15.90906498,31.02267671,20.15148231,31.2878278,9.015136822,7.689381407,530,134,1542.3,389.94
6001404502,Census Tract 4045.02,"Census Tract 4045.02, Alameda County, California",0,6,1,404502,4956.479301,102574.2448,2044.570621,1721.3597,323.2109207,1204.541306,1573.868856,1237.700892,4.409093514,7.34848919,39.71223678,73.00188857,100.9348318,88.64648197,98.06056862,110.5008943,50.93471017,146.6908622,161.4877104,355.9731246,336.1679641,0,16.19707137,44.09093514,86.21180045,56.06128394,87.05954566,25.12381254,21.42351495,531,134,1545.21,389.94
6001404600,Census Tract 4046,"Census Tract 4046, Alameda County, California",0,6,1,404600,4026.440116,122347.5542,1567.165367,1426.777618,140.3877489,1457.669552,1307.298683,1060.37555,0,0,6.969604553,57.74815201,59.7394676,106.5353839,74.6743345,62.72644098,52.76986305,104.5440683,127.4441975,407.2240375,246.9231327,0,6.969604553,0,53.76552084,48.78723187,79.65262347,31.86104939,25.88710263,605,159,1760.55,462.69
6001404700,Census Tract 4047,"Census Tract 4047, Alameda County, California",0,6,1,404700,1938.000001,102338.271,735.0000002,655.0000002,80.00000002,1236.546027,619.0000002,394.0000001,5.000000001,0,6.000000002,22.00000001,32.00000001,38.00000001,22.00000001,47.00000001,24.00000001,37.00000001,34.00000001,127,225.0000001,0,20.00000001,20.00000001,65.00000002,44.00000001,45.00000001,18.00000001,13,503,129,1463.73,375.39
6001404800,Census Tract 4048,"Census Tract 4048, Alameda County, California",0,6,1,404800,2409.888595,54577.82517,1231.803163,627.941763,603.8614004,701.1943352,548.2913329,360.2792711,0,0,0,27.78503376,52.79156415,23.1541948,30.56353714,29.63736934,35.1943761,71.31491999,48.16072519,41.67755064,188.0120618,0,43.52988623,92.6167792,20.37569142,19.44952363,6.483174544,5.557006752,0,473,88,1376.43,256.08
6001404900,Census Tract 4049,"Census Tract 4049, Alameda County, California",0,6,1,404900,4328.111335,60596.77273,1812.196801,1064.058219,748.1385826,712.8324154,950.7086512,542.7207186,0,14.99999997,32.99999994,102.2149653,62.20843438,89.84580443,26.43646203,14.36262986,27.80562294,62.68507806,51.83927348,57.32244818,407.9879326,15.99999997,61.47011254,142.3832181,120.6243078,25.55047582,33.51682523,0.442993104,7.999999985,332,96,966.12,279.36
6001405000,Census Tract 4050,"Census Tract 4050, Alameda County, California",0,6,1,405000,3189.784802,62846.6049,1520.467419,864.1289864,656.3384325,721.5609756,773.2206191,554.4411416,0,17.98187486,32.96677058,65.93354116,56.94260373,47.9516663,24.9748262,33.96576363,45.9536802,76.92246469,34.96475668,115.8831936,218.7794775,0,45.9536802,65.93354116,46.95267325,42.95670106,6.992951335,9.989930479,0,444,98,1292.04,285.18
6001405100,Census Tract 4051,"Census Tract 4051, Alameda County, California",0,6,1,405100,4448.999936,86848.0472,1611.999977,1476.999979,134.9999981,843.7608183,1357.99998,981.9999859,4.999999928,15.99999977,33.99999951,64.99999907,102.9999985,110.9999984,109.9999984,57.99999917,39.99999943,92.99999866,111.9999984,234.9999966,375.9999946,0,11.99999983,49.99999928,126.9999982,81.99999882,73.99999894,11.99999983,18.99999973,440,124,1280.4,360.84
6001405200,Census Tract 4052,"Census Tract 4052, Alameda County, California",0,6,1,405200,4393.145277,49567.42308,2253.539089,642.779141,1610.759948,750.6561762,487.1478347,288.0348193,0,0.016414004,23.59802027,35.88343514,77.3547813,12.2990932,49.04408733,6.630024052,16.06813789,0.070215463,7.573653058,59.49695753,199.1130155,0,5.698249604,111.3008045,43.40784619,15.12268511,0.006383224,5.665421595,17.91162523,329,95,957.39,276.45
6001405301,Census Tract 4053.01,"Census Tract 4053.01, Alameda County, California",0,6,1,405301,1841.505511,37639.43357,1103.17666,79.95121764,1023.225443,680.8276947,30.40398417,14.26359751,0,0,0,6.756440928,2.627504805,2.627504805,0,0,0,0,2.252146976,0,16.14038666,0,9.008587904,3.002862635,4.128936122,0,0,0,0,257,72,747.87,209.52
6001405302,Census Tract 4053.02,"Census Tract 4053.02, Alameda County, California",0,6,1,405302,1811.470803,37639.43357,1085.183997,78.64722403,1006.536773,680.8276947,29.90809928,14.03096015,0,0,0,6.646244284,2.584650555,2.584650555,0,0,0,0,2.215414761,0,15.87713912,0,8.861659045,2.953886348,4.061593729,0,0,0,0,257,72,747.87,209.52
6001405401,Census Tract 4054.01,"Census Tract 4054.01, Alameda County, California",0,6,1,405401,3526.23674,32150.61888,1495.669496,212.3691692,1283.300327,613.9087333,143.0936648,88.58179249,4.542656025,9.085312051,8.517480047,22.71328013,12.49230407,11.35664006,11.35664006,5.110488028,0,3.406992019,0,0,54.5118723,2.839160016,9.653144054,12.49230407,18.1706241,11.35664006,0,0,0,248,103,721.68,299.73
6001405402,Census Tract 4054.02,"Census Tract 4054.02, Alameda County, California",0,6,1,405402,2683.763244,32150.61888,1138.330497,161.6308298,976.6996668,613.9087333,108.9063345,67.41820709,3.457343953,6.914687906,6.482519912,17.28671977,9.507695871,8.643359883,8.643359883,3.889511947,0,2.593007965,0,0,41.48812744,2.160839971,7.346855901,9.507695871,13.82937581,8.643359883,0,0,0,248,103,721.68,299.73
6001405500,Census Tract 4055,"Census Tract 4055, Alameda County, California",0,6,1,405500,3432.999997,40047.65909,1515.999999,377.9999997,1137.999999,680.8276947,280.9999998,166.9999999,0,0,21.99999998,45.99999997,22.99999998,41.99999997,0,0,0,22.99999998,0,10.99999999,113.9999999,0,36.99999997,46.99999996,24.99999998,0,0,0,4.999999996,283,85,823.53,247.35
6001405600,Census Tract 4056,"Census Tract 4056, Alameda County, California",0,6,1,405600,3228.000017,46247.62762,1373.000007,371.0000019,1002.000005,739.018096,286.0000015,209.0000011,0,0,21.00000011,29.00000015,51.00000026,7.000000036,40.00000021,18.00000009,15.00000008,13.00000007,0,15.00000008,77.00000039,0,28.00000014,18.00000009,5.000000026,18.00000009,8.000000041,0,0,325,89,945.75,258.99
6001405700,Census Tract 4057,"Census Tract 4057, Alameda County, California",0,6,1,405700,3167.066802,43690.70629,1303.261178,408.6621528,894.5990252,686.6467349,338.3089056,259.4488254,7.999999986,0.117749096,43.07167329,80.49659388,35.17918335,0.16382483,25.16382479,6.133107664,26.05631474,6.066553827,18.99999997,9.999999983,78.86008022,0.030717156,53.27645431,19.33788868,0.1382272,0.046075733,6.030717145,0,0,248,68,721.68,197.88
6001405800,Census Tract 4058,"Census Tract 4058, Alameda County, California",0,6,1,405800,3414.285665,37940.05769,1183.244933,503.0967826,680.1481504,663.3705744,436.3397095,273.800749,0,22.25235769,13.54491338,93.84689984,33.86228345,30.95980201,30.95980201,25.15483913,10.64243194,12.57741957,0,0,162.5389605,5.804962876,52.24466589,63.85459164,26.12233294,8.707444315,5.804962876,0,0,260,84,756.6,244.44
6001405901,Census Tract 4059.01,"Census Tract 4059.01, Alameda County, California",0,6,1,405901,3267.10365,30230.5035,1120.141744,376.1499106,743.991833,605.1801731,304.9827729,189.6104579,2.335460702,11.46121055,37.59123258,53.51503996,37.34315943,11.02125624,15.10831247,8.005989784,7.182273165,3.711062304,0,2.335460702,115.372315,22.28281725,28.30512845,32.00020066,13.86063164,0.143910866,11.18937891,7.590247282,0,240,80,698.4,232.8
6001405902,Census Tract 4059.02,"Census Tract 4059.02, Alameda County, California",0,6,1,405902,2328.543798,30230.5035,798.3521152,268.0911398,530.2609754,605.1801731,217.3685993,135.1399597,1.664539334,8.168681987,26.79218074,38.14146343,26.615373,7.855115909,10.76805974,5.706062572,5.118979813,2.644963869,0,1.664539334,82.22863961,15.88150284,20.1737497,22.80731704,9.878807434,0.102568755,7.974941005,5.409752834,0,240,80,698.4,232.8
6001406000,Census Tract 4060,"Census Tract 4060, Alameda County, California",0,6,1,406000,2206.888648,28607.77972,998.2236893,105.657763,892.5659263,552.808812,61.80566223,23.93770546,0,0,13.9471917,5.992049542,0,0.013552312,3.984911913,0,0,0,0,0,37.86795677,0.011293594,0,24.90569946,0,0,4.981139892,0,7.969823827,192,93,558.72,270.63
6001406100,Census Tract 4061,"Census Tract 4061, Alameda County, California",0,6,1,406100,2897.302124,44569.95105,905.3029463,282.349763,622.9531833,535.3516916,233.2045789,84.07919198,7.000000044,17.00000011,0.046194756,20.01979811,17.00000011,5.000000242,0.013198502,9.000000057,9.000000057,0,0,0,149.1253869,26.00000034,106.0000007,13.08249072,0,4.000000025,0.016498127,0,0.026397003,244,61,710.04,177.51
6001406201,Census Tract 4062.01,"Census Tract 4062.01, Alameda County, California",0,6,1,406201,3422.04549,30637.8007,1239.313484,295.3882915,943.9251921,634.2753737,232.5612792,144.4007943,2.533347268,0,20.26677814,34.9601923,22.80012541,21.7867865,10.13338907,9.120050165,5.57336399,13.17340579,4.053355629,0,88.16048493,6.080033443,38.50687847,22.29345596,9.120050165,5.57336399,3.040016722,0,3.546686175,281,74,817.71,215.34
6001406202,Census Tract 4062.02,"Census Tract 4062.02, Alameda County, California",0,6,1,406202,3331.954855,30637.8007,1206.686641,287.6117383,919.0749029,634.2753737,226.4387442,140.5992203,2.466652987,0,19.7332239,34.03981122,22.19987688,21.21321569,9.866611948,8.879950753,5.426636571,12.82659553,3.946644779,0,85.83952395,5.919967169,37.4931254,21.70654629,8.879950753,5.426636571,2.959983584,0,3.453314182,281,74,817.71,215.34
6001406300,Census Tract 4063,"Census Tract 4063, Alameda County, California",0,6,1,406300,3085.000036,43742.42657,1091.000013,496.0000058,595.000007,631.3658537,425.000005,325.0000038,12.00000014,30.00000035,38.00000044,9.000000105,19.00000022,50.00000058,36.00000042,34.0000004,30.00000035,38.00000044,29.00000034,0,100.0000012,21.00000025,46.00000054,7.000000082,0,26.0000003,0,0,0,356,65,1035.96,189.15
6001406400,Census Tract 4064,"Census Tract 4064, Alameda County, California",0,6,1,406400,2201.999994,54681.26573,648.9999982,355.999999,292.9999992,788.4799371,319.9999991,214.9999994,0,9.999999972,46.99999987,49.99999986,46.99999987,11.99999997,0,16.99999995,7.999999978,10.99999997,6.999999981,5.999999983,104.9999997,0,31.99999991,38.99999989,18.99999995,6.999999981,7.999999978,0,0,251,88,730.41,256.08
6001406500,Census Tract 4065,"Census Tract 4065, Alameda County, California",0,6,1,406500,4937.000039,42662.76573,1890.000015,680.0000054,1210.00001,701.1943352,567.0000045,388.0000031,0,11.00000009,70.00000056,38.0000003,79.00000063,56.00000045,49.00000039,27.00000022,7.000000056,35.00000028,16.00000013,0,179.0000014,16.00000013,58.00000046,60.00000048,21.00000017,20.00000016,0,4.000000032,0,297,81,864.27,235.71
