puma,TOT_JOBS,JOBS_AGE_29,JOBS_AGE_30_54,JOBS_AGE_55,JOBS_EARN_1250,JOBS_EARN_1251_3333,JOBS_EARN_3334,AGR,EXT,UTL,CON,MFG,WHL,RET,TRN,INF,FIN,REL,PRF,MNG,ADM,EDU,MED,ENT,FOD,SRV,PUB,JOBS_EDU_NOHS,JOBS_EDU_HS,JOBS_EDU_NOBACH,JOBS_EDU_BACH
2400805,51861,10882,28478,12501,9657,16091,26113,0,0,21,4062,4536,3448,3145,7072,756,579,1036,2696,293,4538,3255,8141,1825,3012,2185,1261,5901,11636,12571,10871
2400901,57817,14031,30001,13785,13439,13759,30619,250,0,9,2086,111,881,6496,483,1251,2778,633,14721,1098,2511,7786,8154,928,5640,1970,31,4182,9095,12098,18411
2400902,123123,26004,69800,27319,20810,30922,71391,61,51,250,9621,7757,14088,11710,3598,3614,5231,2469,20690,2414,10523,5500,7892,2854,7094,2896,4810,11661,23459,28727,33272
2401001,28643,6806,14438,7399,6950,9132,12561,196,0,105,3062,616,539,3323,320,110,443,346,2491,232,3884,3970,4587,843,2482,1062,32,3391,5098,5930,7418
2401002,41743,9107,22583,10053,7806,12068,21869,0,0,16,3969,3540,950,6822,560,177,768,769,7316,177,2731,2889,4598,431,3642,1473,915,4511,7107,8685,12333
2401003,149830,28057,85138,36635,23189,34121,92520,5,7,240,6388,6020,4306,10067,1251,2770,8247,2772,27802,1731,9163,16259,17449,1687,10027,3915,19724,13642,23196,32120,52815
2401004,165939,29534,93355,43050,24770,33600,107569,23,43,283,5539,1946,1725,13108,3656,3830,6615,5068,24471,4722,12114,7670,14243,3278,10709,11006,35890,14160,22725,30493,69027
2401005,24159,5935,12222,6002,6574,8444,9141,0,2,1,1440,181,171,5056,173,85,665,706,1312,69,1362,4038,4468,378,2530,1166,356,2995,4181,4988,6060
2401006,29722,6291,16088,7343,6766,9221,13735,54,0,0,1630,177,302,4791,204,3478,856,522,2153,26,2007,2390,7543,438,2125,954,72,3306,5389,6702,8034
2401007,45799,9125,25742,10932,8307,13241,24251,1,0,0,2017,392,510,3229,121,2021,951,1117,7619,171,3585,3625,11655,569,3923,3686,607,5323,7602,9588,14161
2401101,43686,9590,22831,11265,11018,12225,20443,24,0,79,957,158,149,6042,115,586,343,782,1717,70,1317,22101,2228,180,4317,661,1860,4288,7196,8623,13989
2401102,75458,15179,41577,18702,12349,19651,43458,9,0,52,10498,2675,3164,6788,3291,891,2378,1719,10738,145,4990,4170,9458,677,5341,2007,6467,7981,14206,16696,21396
2401103,40738,7449,21513,11776,7961,11122,21655,2,0,0,3368,1055,1758,4090,582,31,204,800,2747,565,2124,3075,3091,228,2435,4582,10001,4742,8764,8743,11040
2401104,43222,8656,24315,10251,7722,12741,22759,0,1,224,3333,1990,2497,5005,9971,421,217,1029,1770,415,2877,5860,1823,503,3068,1561,657,5817,9932,10546,8271
2401105,59668,15447,30542,13679,15059,18054,26555,7,2,280,5429,1162,2415,8825,1334,2087,1491,742,5417,585,4115,7873,7569,1610,6042,1634,1049,6743,11626,13344,12508
2401106,32025,6344,17570,8111,5666,9733,16626,14,59,215,2504,327,772,3645,1047,234,308,268,1021,46,1986,2512,5704,125,2476,1093,7669,3704,6861,8222,6894
2401107,34946,8808,18917,7221,7039,10968,16939,0,0,1,921,139,386,5440,287,84,890,831,1422,55,2583,2898,1598,532,10482,1127,5270,3787,6732,6552,9067
2401201,102058,24943,54759,22356,20157,27501,54400,16,27,253,6851,9205,6081,12647,5035,1407,2346,1962,16545,1438,8410,3339,6040,4304,10624,2702,2826,9673,20133,22921,24388
2401202,41220,10365,21231,9624,10199,13024,17997,1,17,260,4191,1010,3326,7845,1907,329,1146,751,1494,1367,2617,2529,3558,389,4634,1646,2203,4186,9226,9689,7754
2401203,34585,9128,17325,8132,10459,10951,13175,3,0,9,2240,408,539,4449,389,191,850,545,2407,10,1898,5874,8217,997,4222,1295,42,2996,6471,7870,8120
2401204,86011,20563,44373,21075,19189,25141,41681,111,45,8,4187,972,2148,10623,1281,973,2124,2039,7411,267,4127,5707,12684,1730,9343,4760,15471,7627,16296,20209,21316
2401300,61074,14546,29684,16844,15562,23074,22438,1401,36,210,3846,5832,2295,7211,1921,882,1425,597,2604,431,2824,6518,8697,1453,7080,2298,3513,6167,14411,14681,11269
2401400,72787,16985,36320,19482,19161,27917,25709,442,15,630,3782,4027,2470,8280,1550,745,1636,1179,2379,1167,2779,9238,12493,1340,11097,2750,4788,7302,17395,17658,13447
2401500,57405,14113,29858,13434,13272,16223,27910,89,5,1162,6670,917,870,6591,2085,255,712,661,9983,319,1871,6073,7517,824,6271,1656,2874,4837,12119,13408,12928
2401600,37425,10534,18617,8274,10477,12564,14384,22,13,671,4016,614,671,7267,1115,320,597,413,1724,165,1249,4819,4674,447,4878,1619,2131,3782,7923,8301,6885
2500100,57624,12556,28058,17010,14927,18653,24044,181,59,279,3508,4119,1161,6892,857,828,1946,559,2910,317,2240,6935,12495,1619,6302,2149,2268,4246,13025,14381,13416
2500200,50924,10423,25573,14928,12598,14042,24284,598,42,107,1661,3820,1812,3789,1010,812,470,393,994,708,979,18228,6752,1227,3788,1326,2408,3354,10378,12350,14419
2500300,108348,22910,57349,28089,23128,30561,54659,0,0,423,3320,5223,1939,7756,2285,1450,5285,691,4034,1210,5086,17669,37249,1167,7015,3193,3353,8626,19364,25729,31719
2500301,46743,12040,22970,11733,11622,16033,19088,72,92,226,1948,6559,918,7571,1072,458,1173,456,1130,873,2009,3997,9431,558,4863,1213,2124,3827,9721,11103,10052
2500302,37946,10169,18116,9661,10912,11091,15943,92,18,159,2928,2850,2670,6471,1085,445,887,275,1059,112,1272,4941,4570,407,3687,1337,2681,2743,7746,8783,8505
2500303,59157,14322,30769,14066,12375,15694,31088,57,44,1377,2426,5221,3579,6511,4398,1539,2313,544,6657,1176,3375,3484,7967,1090,4208,1928,1263,4241,10502,13174,16918
2500304,48755,11906,24579,12270,12116,15650,20989,60,99,400,2815,7941,2166,5809,1304,636,2636,497,1047,495,1452,5037,7452,764,4461,1737,1947,4093,10369,11506,10881
2500400,32140,6999,16109,9032,7424,9243,15473,203,0,147,1861,6955,1448,1922,1062,318,400,126,1244,135,818,4024,5031,880,2305,743,2518,2430,6586,7848,8277
2500501,48289,11081,25277,11931,10181,12199,25909,82,65,78,3290,7167,1681,4422,2959,1983,695,373,6434,525,2219,3592,5409,876,4039,1444,956,3335,8203,10613,15057
2500502,39943,8852,21199,9892,8351,11399,20193,0,0,293,977,2816,650,2600,251,1472,1194,242,1711,578,2470,6477,11578,635,2912,1100,1987,3049,6471,8986,12585
2500503,159740,33161,89850,36729,21330,28036,110374,30,11,418,3768,10449,7964,10974,2161,13497,6659,1952,39026,7249,10174,10682,18517,1507,8980,3588,2134,10121,21781,31971,62706
2500504,103317,24134,54764,24419,20095,23778,59444,38,3,79,3678,9798,4999,13612,1359,6197,2033,819,11129,8625,6985,6341,14220,1346,6796,2673,2587,7102,16020,21967,34094
2500505,49048,11792,25315,11941,9904,12529,26615,10,0,80,3988,1555,577,5600,287,3709,3584,536,3475,1494,1326,3865,11145,999,3095,2045,1678,3426,7616,10377,15837
2500506,129095,33765,72017,23313,19818,20918,88359,0,41,224,1295,3216,3056,6327,287,5726,2403,1359,36150,2257,4305,33407,11505,1520,10104,2589,3324,7665,15349,22554,49762
2500507,39625,10584,20784,8257,8648,11998,18979,7,0,237,1488,1768,1504,6417,1543,627,2659,528,2413,641,2474,1343,7154,663,4896,2167,1096,4141,6669,8044,10187
2500508,36654,8557,18756,9341,8752,9768,18134,0,4,276,2352,1990,1703,2992,693,913,1546,446,1530,898,1705,5785,6542,490,2631,1523,2635,3143,6168,7955,10831
2500701,64551,15725,34197,14629,15279,22325,26947,38,0,91,3466,9469,2349,6501,1121,744,852,757,1511,311,3198,4131,18793,930,4974,2492,2823,7825,11742,14279,14980
2500702,36444,8637,18293,9514,9447,9853,17144,166,0,517,3078,3687,1217,3331,292,740,817,382,2565,187,2352,4943,5807,635,2580,1267,1881,2818,6578,8202,10209
2500703,89259,20008,44707,24544,20656,23760,44843,217,39,656,4695,8969,2579,8554,895,3015,2624,957,5098,848,3061,8598,18729,2574,9030,4882,3239,6329,15983,20930,26009
2500704,30086,6194,15533,8359,6756,8870,14460,0,0,127,890,4765,533,2967,399,296,1180,254,731,23,1230,2189,9151,135,2219,1041,1956,3013,5574,6979,8326
2501000,73037,18525,36208,18304,18481,21467,33089,49,69,299,3877,6183,2428,14173,3147,1213,1935,875,4505,817,4232,3682,12491,1482,7140,2641,1799,6093,12986,16484,18949
2501300,102815,20006,55114,27695,15262,19175,68378,1124,0,50,6476,23249,7679,6489,2125,2637,2499,833,11540,5800,5400,6511,7397,853,5169,2732,4252,7283,17769,23058,34699
2501400,58625,11922,30575,16128,11483,13139,34003,589,17,169,3271,5599,2060,6141,369,4647,891,397,7568,1307,2470,5846,6808,1906,3745,1958,2867,3719,9237,12681,21066
2501600,51135,12174,25021,13940,13562,16365,21208,303,11,192,2852,3093,1291,6748,1137,774,1214,272,1973,720,1540,8899,9840,619,4966,1812,2879,3576,9737,12191,13457
2501900,83919,19458,44445,20016,20072,26035,37812,0,0,489,1671,4080,1667,5601,1726,993,6265,746,2104,1857,3600,9117,31425,940,4791,3214,3633,8283,15235,19955,20988
2501901,72940,18970,35738,18232,18853,23598,30489,114,39,1094,3450,8677,2792,10121,3021,643,1365,1051,2333,673,2962,6780,14632,2627,5759,2347,2460,6888,14839,17242,15001
2501902,45641,10884,22476,12281,11914,15311,18416,31,31,286,2826,5752,1927,5587,2303,573,992,462,1209,367,1747,5080,7209,947,4261,1438,2613,4455,9627,10983,9692
2502400,58533,12804,31459,14270,10916,13054,34563,293,27,411,5093,11243,2480,4718,996,659,1345,307,5692,1052,2132,5742,7900,1126,3604,1737,1976,3746,9840,12923,19220
2502800,85914,20409,44351,21154,18780,22959,44175,65,0,142,6708,4693,5163,10521,2658,2028,3100,1750,11118,971,9489,2821,10948,1044,6750,3205,2740,6962,14658,19150,24735
2503301,76932,18954,40148,17830,16287,17844,42801,0,0,1,819,273,330,4807,453,3012,1541,1429,2195,1298,2539,17547,24272,3445,10720,2099,152,6063,10648,15155,26112
2503302,382268,96598,210394,75276,49441,66948,265879,16,0,577,5523,2270,3487,18010,19995,9894,57086,9104,63084,6392,24900,11774,59217,6647,38033,13111,33148,26848,52016,73704,133102
2503303,87359,21758,47961,17640,13221,17938,56200,0,0,592,4594,3639,3614,5186,2718,5670,9658,2143,15814,783,4828,7220,8756,779,8591,2323,451,6888,13400,17453,27860
2503304,86098,18490,48037,19571,12022,16695,57381,24,0,630,1796,391,997,2667,143,357,196,811,5832,660,457,22749,38705,297,2445,3002,3939,7087,12301,18199,30021
2503305,34430,7517,17731,9182,7529,10206,16695,0,13,147,1320,836,325,3899,1772,143,428,667,864,72,1526,2839,13155,462,2710,2221,1031,3502,6101,7843,9467
2503306,28703,6805,14925,6973,7421,9325,11957,10,0,0,1108,1712,1877,3567,1583,315,338,393,578,359,2405,2786,4578,425,2729,1019,2921,3686,5315,6262,6635
2503400,75292,18364,38589,18339,17418,19997,37877,78,0,0,2629,1163,1228,7069,139,2814,1954,1957,5925,1475,5293,13406,15160,2007,6704,3956,2335,6196,10919,14844,24969
2503500,65444,15299,34216,15929,13219,14142,38083,281,1,82,2451,1522,2283,4941,636,3879,4647,1035,7255,1839,4846,9682,10706,1633,3931,2247,1547,4155,9418,13444,23128
2503601,65071,16694,31948,16429,17180,17184,30707,289,38,121,3776,6892,4841,10040,1871,1223,1229,663,3914,763,4115,6424,4135,3489,6392,2098,2758,4557,11804,14473,17543
2503602,78590,17122,41626,19842,15024,19902,43664,0,11,124,6173,6170,7108,9114,2336,2327,3778,1067,5683,4765,3431,4168,10956,1183,5598,2464,2134,6173,14104,18375,22816
2503603,56956,13074,30488,13394,12189,13737,31030,9,0,26,2636,480,1376,5075,817,2272,13058,943,3223,1753,2247,4854,9212,887,4105,1966,2017,3947,8867,12143,18925
2503900,67512,16776,33752,16984,16287,19413,31812,7,55,338,4473,2838,2181,11607,923,951,5188,1824,3723,1123,4175,3313,13159,1468,6110,2498,1558,4805,11778,15513,18640
2504000,62268,13993,32457,15818,15214,19434,27620,7,0,499,3803,3899,2954,8139,2560,558,1048,743,1267,1301,3349,5013,17718,507,3914,2867,2122,5398,12055,15089,15733
2504200,50863,13892,24395,12576,14609,16685,19569,96,0,175,3078,6238,1520,11781,926,548,742,526,1296,360,1843,2968,7614,1483,6072,2260,1337,4357,10413,11349,10852
2504301,41603,10708,20753,10142,10984,13448,17171,376,32,33,3125,3412,1083,6629,2623,316,522,320,1380,47,1435,4559,6960,775,4349,1487,2140,3473,8764,9507,9151
2504302,41036,10336,20908,9792,9919,15598,15519,5,0,349,1235,4609,1173,3809,3033,873,1227,315,1178,294,2453,1673,13209,417,3346,1200,638,3816,8263,9694,8927
2504303,54600,12552,28597,13451,11439,15018,28143,151,0,445,3093,5137,7243,7444,1918,1463,1120,563,2972,2120,2453,3170,6209,746,4732,1483,2138,4226,10940,12688,14194
2504500,44972,10134,23310,11528,10401,15840,18731,1268,0,388,1608,6756,1530,3486,1228,265,825,317,1524,228,2829,2749,12378,574,3684,1404,1931,4519,9501,10686,10132
2504700,57333,11848,27254,18231,13533,16524,27276,140,76,141,3460,1721,1264,8092,1157,1042,1151,617,3476,176,1997,4591,13593,2215,6614,2435,3375,4145,11533,14443,15364
2504800,42702,8118,21140,13444,9999,12835,19868,214,0,367,4970,627,532,6519,945,710,1159,870,1468,240,2636,3182,5661,1915,6542,1817,2328,3670,9183,10962,10769
2504901,42948,10238,21787,10923,10692,11662,20594,44,18,62,4662,2952,2541,5611,1538,644,1057,437,2055,823,1810,4979,4205,667,4573,2182,2088,3245,8684,9989,10792
2504902,43102,10553,21447,11102,10996,11962,20144,203,36,97,3983,3106,2375,5950,1027,607,1473,415,2514,1246,2552,2969,5242,907,3994,2588,1818,3025,8516,10213,10795
2504903,42946,10784,20585,11577,12098,12053,18795,36,3,858,2751,1510,1303,6118,695,854,1023,297,1559,149,1425,3993,8313,2224,5679,1763,2393,2873,8242,9927,11120
2600100,64861,15118,33801,15942,18445,23074,23342,683,1324,545,4596,5476,1438,8579,1152,589,1953,578,1894,224,1147,6123,13320,780,7696,2219,4545,3890,16323,17676,11854
2600200,43865,9211,22968,11686,12572,16113,15180,575,241,175,1974,5417,1083,5102,1444,607,1338,268,966,60,1056,3480,5823,1340,5302,1914,5700,2881,12025,12715,7033
2600300,39287,8425,20280,10582,11226,15889,12172,457,457,251,2294,4746,1108,6002,733,449,959,293,1026,21,735,2424,7140,611,5074,1697,2810,2654,10908,11263,6037
2600400,53064,11713,27681,13670,12992,20602,19470,1108,371,296,3104,9289,945,5919,1082,691,949,544,1453,176,3189,3512,8040,1584,6173,1941,2698,3708,14129,14455,9059
2600500,66406,14686,34223,17497,15994,25719,24693,686,432,196,4177,6679,1770,8811,986,876,2550,639,2662,105,1669,5271,13296,782,9723,2308,2788,4402,16212,18510,12596
2600600,29868,6781,15395,7692,7670,11996,10202,1174,161,75,1474,6124,669,3987,747,248,1040,195,696,4,1198,2696,3486,289,2570,1116,1919,2365,7856,8141,4725
2600700,59388,14817,30985,13586,14791,20823,23774,396,63,96,2373,13444,1513,8439,713,460,1009,321,1242,97,2706,4141,11893,673,5937,1567,2305,4238,14245,16227,9861
2600801,72134,18809,37422,15903,16737,25614,29783,1270,29,306,2309,23748,2315,6289,649,708,1285,571,2170,214,5966,5208,7157,759,6716,2405,2060,6070,16319,17600,13336
2600802,56336,15347,28824,12165,11844,18345,26147,2629,32,13,3392,19472,2551,3957,1992,164,710,457,1819,228,2895,7167,3546,163,3004,1731,414,4352,12349,13423,10865
2600900,42158,9747,22616,9795,8435,14454,19269,1733,25,48,2417,14025,2191,4102,1564,219,313,176,1216,101,2385,2876,2341,1365,2727,1192,1142,3449,10800,11018,7144
2601001,119260,32048,60849,26363,33159,39090,47011,635,0,515,6968,19133,14287,14800,7070,542,2221,989,2630,2892,19119,5126,9010,877,7511,4148,787,9406,26948,29226,21632
2601002,124047,34538,63513,25996,28004,40470,55573,72,21,240,2832,18105,4934,9781,944,1357,3505,1813,8200,328,10529,10403,29938,1017,11480,4383,4165,8836,24700,29865,26108
2601003,131982,34493,69601,27888,33635,41760,56587,177,24,89,3118,21892,6449,10394,2135,1978,10989,779,6051,2551,23899,7262,19504,1704,8216,3570,1201,9414,26607,32053,29415
2601004,34158,9072,17830,7256,8410,12216,13532,700,35,12,3339,7260,1871,4754,889,661,713,516,945,907,1726,3544,1096,793,2533,1477,387,2790,8199,8387,5710
2601100,57658,14406,29811,13441,18290,19346,20022,1913,29,340,2481,9730,902,6686,1040,470,1424,284,1319,4,7786,7527,6205,459,3627,1460,3972,3784,14173,15345,9950
2601200,49700,12964,25830,10906,12242,18922,18536,951,341,202,2630,5600,1408,4918,1458,317,1410,360,1182,619,1751,7250,6437,531,8228,1282,2825,3217,12027,12674,8818
2601300,26678,6575,13194,6909,8529,11332,6817,450,128,17,1440,3269,794,4467,732,265,633,224,483,34,901,2012,3958,302,3828,958,1783,1860,7357,7313,3573
2601400,70876,16733,38157,15986,18627,22979,29270,214,50,271,3666,8725,2140,8155,837,564,1838,671,2458,3950,3834,6776,13143,921,6335,3687,2641,4462,16014,19136,14531
2601500,82204,21356,42582,18266,21583,28982,31639,243,44,595,2709,11564,2084,10789,1857,1366,2640,718,2545,342,8523,4064,16478,906,9071,2878,2788,5839,18948,21871,14190
2601600,34324,7495,18034,8795,8467,13430,12427,1670,95,666,1710,5940,1454,3889,876,459,1169,127,705,180,1989,2748,5426,264,2111,1046,1800,2213,10146,9403,5067
2601701,47776,12676,24916,10184,13246,17286,17244,335,62,23,2409,7213,1679,6599,406,299,1022,310,2238,994,2614,3847,8873,743,5273,1420,1417,3439,11045,12256,8360
2601702,38253,10207,19791,8255,11397,14459,12397,13,4,14,1498,2156,2613,7347,1671,535,1884,363,1205,88,3835,2477,6356,228,4081,1287,598,2914,8550,9956,6626
2601703,39744,7534,23230,8980,7104,11767,20873,3,23,4,1295,5634,1161,3536,717,3245,886,176,1009,51,1301,3085,10684,707,1629,1150,3448,2843,8467,11655,9245
2601704,46214,12600,23472,10142,13710,18468,14036,178,19,81,1898,4315,1528,8352,1254,583,1193,849,1789,211,2491,6457,6276,411,5560,1524,1245,3285,11017,11622,7690
2601801,74593,19851,38372,16370,19574,22380,32639,414,68,21,1814,6646,1297,7562,1459,737,3729,1060,3785,125,2712,19386,8564,790,8652,2585,3187,4563,13384,17958,18837
2601802,103348,20745,56805,25798,37358,22439,43551,68,0,635,2238,5352,1894,5539,3637,2259,1923,1230,4746,107,4247,4177,41950,544,3434,3654,15714,8750,22224,28696,22933
2601900,67069,18237,34613,14219,15982,22450,28637,850,118,92,3156,8003,3284,8193,6116,513,5834,693,2636,2197,2964,4400,4936,602,5958,2522,4002,4466,14768,17039,12559
2602000,70034,16479,37909,15646,15160,24004,30870,651,43,151,2281,16194,2261,6599,1704,671,1523,355,3098,483,3731,5388,12554,644,6760,2429,2514,4954,17187,18748,12666
2602101,45049,12236,22557,10256,11362,16409,17278,1598,22,7,3011,6445,2302,5097,1593,252,3256,434,1605,85,2893,3021,7024,602,4191,1262,349,3228,9813,11450,8322
2602102,78761,22681,39811,16269,20487,22972,35302,231,4,192,2258,12666,4066,7803,772,740,2759,1647,3591,144,3795,10058,13726,856,8475,2962,2016,5023,15298,19210,16549
2602200,33613,7762,17370,8481,7777,12901,12935,975,5,68,967,10328,1026,3216,1642,281,900,165,721,5,804,2475,4201,211,2620,1406,1597,2781,8831,9155,5084
2602300,31492,7435,16362,7695,7910,12139,11443,1222,22,811,1188,5537,794,2916,452,250,465,156,2337,738,995,3406,4039,190,3065,1266,1643,2642,7567,8014,5834
2602400,62462,13955,32537,15970,15174,21757,25531,638,96,1210,2210,13436,1941,5735,1779,537,1844,744,1548,174,3698,4944,8060,758,8668,2126,2316,5093,14051,16525,12838
2602500,38575,9047,19909,9619,9836,13742,14997,773,0,92,1423,8512,992,4498,619,524,1156,318,808,54,1349,5243,4740,313,3282,1509,2370,2650,10007,10214,6657
2602600,58792,14162,31001,13629,12972,18349,27471,126,90,4412,1823,10000,1691,6476,1013,482,1298,482,1886,650,4338,4273,9288,451,4446,2096,3471,3893,13557,15796,11384
2602701,37191,9523,19243,8425,8708,11883,16600,111,28,12,2380,9679,1433,3738,444,335,362,208,2158,16,3120,3050,3313,1128,3257,1251,1168,2580,7981,9225,7882
2602702,113298,34206,57169,21923,28340,31189,53769,11,2,296,758,726,686,7437,601,2454,2676,1414,8445,224,2930,41290,28856,608,8076,2642,3166,5482,14973,23286,35351
2602703,50582,12469,27607,10506,11628,14253,24701,54,6,189,1032,3721,3216,4808,3255,1784,734,513,5776,945,2763,6334,8721,819,3967,1551,394,3247,8858,12042,13966
2602800,60523,17952,30231,12340,16745,19632,24146,181,42,46,4184,10540,2969,8411,939,602,1871,958,5426,390,2321,3796,4827,933,7513,2389,2185,3927,12744,14414,11486
2602901,33812,8547,17325,7940,7873,9965,15974,72,147,121,2810,2708,2258,6160,273,126,691,602,5936,57,1633,3105,1991,481,2824,1346,471,2248,7305,8296,7416
2602902,31837,9074,15893,6870,9211,10489,12137,152,6,0,1385,5139,1157,4306,776,320,808,608,1878,37,1372,2875,3802,1566,3842,1305,503,2085,6379,7630,6669
2602903,161576,41356,85704,34516,32517,47079,81980,474,17,62,3341,15364,8631,20556,1222,3312,11848,2229,24570,7163,16408,8123,20355,892,12049,3701,1259,9733,27410,38058,45019
2602904,107452,23595,59917,23940,18661,25941,62850,13,1,6,4021,18295,7324,9077,2207,2340,3473,1025,17765,6046,6018,4476,8462,2213,6453,2977,5260,7033,19966,26555,30303
2602905,72873,19355,38425,15093,17050,21585,34238,3,10,102,3651,8680,8200,11187,2323,1020,1195,843,6604,1421,3501,3763,8596,1054,7921,2015,784,4641,14035,17465,17377
2602906,77841,20711,39353,17777,20667,24557,32617,8,1,185,2485,1249,2011,7393,378,2061,4286,4220,9694,732,7110,6145,15462,2123,7654,3301,1343,5051,13018,17602,21459
2602907,186623,42934,103228,40461,35645,49790,101188,50,58,83,4510,12756,8155,10522,1492,7783,17222,7747,36413,1574,27650,5540,25179,907,11269,6071,1642,11678,31865,44402,55744
2602908,87872,22736,45598,19538,21176,29441,37255,15,2,14,3375,9241,5060,10688,1475,1704,1217,1224,4847,525,6056,5262,21329,631,9798,3686,1723,6289,16707,21345,20795
2603001,34326,9805,17202,7319,9146,11878,13302,204,10,36,1973,8701,949,5815,613,146,489,254,1297,5,3106,1324,4077,293,3045,938,1051,2594,7598,8274,6055
2603002,45583,14418,22141,9024,14024,15772,15787,343,4,75,3882,7508,1134,9072,653,260,1061,460,2483,260,3046,1665,3249,855,7111,1823,639,3478,9386,10641,7660
2603003,58341,13826,31315,13200,12422,16005,29914,44,9,3,3775,14918,2950,7258,675,576,1475,764,4801,696,3142,4282,4799,303,5627,1358,886,3949,11270,14543,14753
2603004,65598,14899,34726,15973,15617,22852,27129,14,19,108,2602,10745,1855,6866,825,748,1491,575,2489,35,3779,6205,15663,747,4356,2498,3978,4391,13925,17914,14469
2603005,35806,9659,17426,8721,11076,12962,11768,17,3,17,1113,4984,927,8028,248,562,903,473,1168,109,1634,2310,5358,349,5041,1597,965,2606,7667,8925,6949
2603006,93649,18695,52205,22749,14808,23355,55486,0,7,6,3330,19239,3973,8529,6421,424,1026,1540,19107,3961,4021,4202,9359,194,4716,2292,1302,6805,19055,24179,24915
2603100,43887,10487,23137,10263,11464,15400,17023,85,3,859,2547,8825,1198,5643,1131,334,905,372,1285,8,1174,4165,7043,452,4390,1369,2099,3126,10394,11784,8096
2603201,79347,20669,42160,16518,19068,22433,37846,21,235,143,2597,11954,7680,12423,3718,1009,2724,960,6519,2581,4785,3433,5609,868,8146,2347,1595,5461,15426,18933,18858
2603202,109286,28891,57304,23091,22529,32209,54548,20,0,93,4921,14390,5084,10449,3372,996,14833,1045,11504,753,8507,5525,12970,655,9739,3082,1348,7621,20981,26174,25619
2603203,100683,21613,55871,23199,20017,27136,53530,2,393,24,1030,12264,1848,9172,1221,516,2500,673,16686,7807,6788,7107,18229,1793,8599,2358,1673,6800,18630,25195,28445
2603204,36261,9084,19010,8167,9702,12628,13931,12,0,3,835,5702,1709,6580,1057,585,417,521,696,15,1615,2764,7388,343,3439,1745,835,2790,7663,8997,7727
2603205,65342,15425,34515,15402,12847,23153,29342,134,5,48,1937,12257,2973,5808,18497,112,473,1025,1666,319,4382,2135,3128,384,6561,1799,1699,5637,15658,16875,11747
2603206,37807,10559,19305,7943,10937,12934,13936,47,30,161,983,4941,1637,6475,3151,265,582,1440,1046,31,780,2160,5316,374,5106,2004,1278,3043,8247,9171,6787
2603207,34296,8223,18414,7659,8083,9994,16219,0,0,428,1090,5401,957,6124,1736,191,633,326,2151,1230,1899,2476,4325,139,3103,1077,1010,2585,7345,8739,7404
2603208,15935,3630,8868,3437,4278,5017,6640,2,2,132,594,3803,676,2693,445,78,174,108,405,12,482,649,2311,79,2139,1069,82,1554,3587,4199,2965
2603209,10944,2294,5944,2706,3675,3973,3296,0,13,13,146,368,543,2044,67,28,208,105,190,5,346,1879,3099,151,971,613,155,1104,2235,2820,2491
2603210,15773,2996,8630,4147,3668,4767,7338,7,0,149,1469,3129,1342,2317,1624,15,170,73,168,1,602,299,1605,666,1024,745,368,1667,3789,4284,3037
2603211,156793,28858,89403,38532,21253,39796,95744,1,0,4568,2111,7942,1992,3771,2500,3644,4172,1275,13792,21951,6641,16012,23442,4069,17674,3981,17255,10586,27877,41748,47724
2603212,32430,6265,18544,7621,4653,10699,17078,29,96,422,1638,6127,1408,1755,1091,231,143,90,357,35,789,821,14878,60,1385,899,176,3247,6839,8551,7528
2603213,27022,6340,14425,6257,7014,8171,11837,0,1,114,1441,2514,1141,3703,204,751,585,431,1280,1426,1375,1966,5066,459,2290,1382,893,2145,5208,6675,6654
2603300,43505,10471,22868,10166,10704,13699,19102,385,18,1296,2228,8633,1756,4956,1523,476,770,268,2212,627,2361,3876,4774,565,4113,1219,1449,3063,10273,11228,8470
2700100,57136,14320,27991,14825,15552,19054,22530,1259,99,212,1953,6684,7414,6111,1536,736,1212,343,1193,431,919,8421,8473,965,3826,1914,3435,3189,13308,16508,9811
2700200,47455,11498,23669,12288,12993,17204,17258,1013,64,290,2790,4573,936,5847,1538,465,956,296,867,57,730,5508,8905,1793,4594,1326,4907,3045,10992,13872,8048
2700300,44380,9557,23130,11693,12430,15799,16151,330,498,669,2330,3492,899,5338,818,334,1142,546,775,29,1440,4753,8189,2037,4996,1364,4401,2788,10875,13689,7471
2700400,44592,9422,22778,12392,12721,14444,17427,315,3498,376,2428,2778,1160,5069,895,371,1371,421,999,43,925,3966,7520,1189,5106,1524,4638,2776,11436,13897,7061
2700500,72921,20642,36236,16043,19336,22565,31020,28,1,881,2698,2379,1364,7555,7313,736,1993,767,2925,771,1691,7583,20667,1285,6227,2739,3318,4069,15022,19255,13933
2700600,48662,11668,24703,12291,13956,17720,16986,456,48,265,2661,5121,788,5656,936,682,1009,261,1062,93,1072,6064,9214,663,6820,1623,4168,2827,12240,13923,8004
2700700,51587,12189,26253,13145,14839,18527,18221,794,27,251,3083,5438,1824,7374,1113,487,2212,400,1669,125,1316,5635,9469,343,5086,1946,2995,3293,12417,15351,8337
2700800,63526,15089,31174,17263,17305,21195,25026,2234,60,676,3509,10087,3491,7218,1222,825,1732,366,1406,373,1310,6391,11814,668,4674,2181,3289,3796,14455,19541,10645
